,texts,labels
3453,is movie 211 based on a true story,cremat
3454,can you place 8 queens on a chessboard,other
3455,can you carry concealed in arizona without a permit,other
3456,can a set be both open and closed,other
3457,is the argentine peso pegged to the dollar,other
3458,is xbox one reverse compatible with 360 games,other
3459,is there a difference between west palm beach and palm beach,desc
3460,do you eat the shell on soft shell crab,food
3461,can you drive to polar bear provincial park,other
3462,is university of phoenix a regionally accredited college,gr
3463,can independents vote in the primary in california,other
3464,are police dogs considered officers of the law,animal
3465,does george's father die in grey's anatomy,other
3466,is a puma and a cougar the same animal,animal
3467,is el segundo in the city of los angeles,other
3468,do the angles of a triangle always equal 180,other
3469,can you flip a coin on its side,other
3470,is there a sequel to i am number four film,cremat
3471,is ready player one based on a true story,other
3472,is tata the largest company in the world,gr
3473,is melrose place a spin off of 90210,other
3474,can police use deadly force on a fleeing suspect,other
3475,is taiwan part of the republic of china,other
3476,does willow smith play in i am legend,other
3477,cristiano ronaldo has he won a world cup,other
3478,does the constitution specify the number of justices,other
3479,is there a season 5 of friday night tykes,other
3480,is mass the same as weight on earth,weight
3481,is there a series 5 of person of interest,other
3482,does mass increase as you approach the speed of light,other
3483,is n korea a member of the un,other
3484,is a graphics card the same as a video card,other
3485,is dolphin tale based on a true story,cremat
3486,is the us capitol building the white house,other
3487,can a cyclic group have more than one generator,other
3488,are the us virgin islands part of the united states,other
3489,is creamed coconut the same as coconut cream,food
3490,can a jew ride in a car on shabbat,other
3491,can you sleep on a bed of nails,other
3492,is ipad mini the same size as ipad mini 2,other
3493,is a pre shared key the same as a password,other
3494,is a fifa soccer field bigger than a football field,other
3495,is the university of bath a russell group,gr
3496,can you castle on both sides in chess,other
3497,is the cape hatteras lighthouse still in use,other
3498,is there a difference between a book and a novel,desc
3499,did the original constitution have a bill of rights,other
3500,can you buy an assault rifle in the us,other
3501,is there a space limit on google drive,other
3502,did jamaica ever qualify for the world cup,other
3503,great food truck race do they get to keep the car,sport
3504,are all the members of zz top still alive,ind
3505,is fantastic beast and where to find them a book,animal
3506,is there really a cheers bar in boston,other
3507,does india have separation of church and state,other
3508,is the lead singer of culture club a guy,ind
3509,do all isosceles triangles have a right angle,other
3510,is disney world part of the united states,other
3511,has any woman ever won a nascar race,ind
3512,is the movie finest hours a true story,cremat
3513,is texas the biggest state in the us,state
3514,is there a water ride at alton towers,other
3515,can aldol condensation take place in acidic medium,other
3516,is ohio and new york in the same time zone,other
3517,is pharyngitis a symptom of upper respiratory infection,dismed
3518,is the song of songs in the bible,cremat
3519,do you have to provide id to police in north carolina,other
3520,can you exchange a pawn for a second queen,other
3521,does john come back to life in supernatural,other
3522,where was american horror story season 1 filmed,other
3523,is the anterior cingulate cortex in the prefrontal cortex,other
3524,does full employment means we are at 100 employment,other
3525,can you go to prison without a trial,other
3526,can you be offside from a corner kick,other
3527,is halo 5 included in the master chief collection,other
3528,is there a number 1 bus in london,other
3529,can you go to a shooting range at 17,other
3530,is hellmans mayo and best foods the same,food
3531,is the forbidden journey ride a roller coaster,other
3532,are there private prisons in new york state,other
3533,is parsons and the new school the same,gr
3534,is there a movie for lord of the flies,cremat
3535,is there a trophy for nba scoring title,other
3536,can i turn right on a red light in canada,other
3537,was the matrix originally supposed to be a trilogy,other
3538,is ace king queen a run in rummy,other
3539,can a single tectonic plate contain both oceanic and continental crust,other
3540,is the blarney stone in the blarney castle,other
3541,does the ford escape come in a hybrid,other
3542,can you pass your own pawn in sorry,other
3543,are allied and north american the same company,gr
3544,does jurrassic world fallen kingdom have a post credits scene,other
3545,are they going to make a kung fu panda 4,other
3546,is the show the originals a spin off,cremat
3547,is any part of the white house original,other
3548,is it possible to have more than 2 nipples,other
3549,is the song stand by me a gospel song,cremat
3550,does penny die in out of my mind,other
3551,does george ever come back to grey's anatomy,other
3552,is sa airlink the same as sa express,other
3553,is the movie rudy based on a real story,cremat
3554,is there an air force base in new mexico,other
3555,is bluebell from hart of dixie a real place,other
3556,is the antarctic ocean the same as the southern ocean,other
3557,is the manhattan bridge the same as the brooklyn bridge,other
3558,was the one love manchester a free concert,ind
3559,is the liver part of the gi system,body
3560,are homologous chromosomes and sister chromatids the same,other
3561,is the port of portland a government agency,other
3562,does the team get to keep the stanley cup,other
3563,where do jamie and claire live in america,other
3564,is the book pay it forward a true story,cremat
3565,is there a video on youtube with 1 billion views,other
3566,are hash tables and hash maps the same,other
3567,is there an army base in new york city,other
3568,do different dog breeds have different gestation periods,animal
3569,is ghost in the shell based on the anime,other
3570,is there a new x-men movie in the works,cremat
3571,has brazil always qualified for the world cup,other
3572,is the czech republic part of the eu,other
3573,do you have to provide id to police in arizona,other
3574,are olympic medals engraved with winner's name,other
3575,is ori and the blind forest on xbox 360,other
3576,is the ankle considered part of the foot,body
3577,have two teams ever met twice in world cup,gr
3578,is the cosmic cube the same as the tesseract,other
3579,can a tracfone be used on straight talk,other
3580,can a passport card be used as id,other
3581,is the discover it card a visa or mastercard,other
3582,is there a difference between carmel and carmel by the sea,desc
3583,does the royal family own the crown estate,other
3584,do indian passport holders need visa for nepal,other
3585,is martin andersen beachline expressway a toll road,other
3586,is the zero of a function the x intercept,other
3587,can a pitcher hit in the american league,other
3588,is bank of scotland same as royal bank of scotland,other
3589,are loyola chicago and loyola new orleans connected,other
3590,can i use paraffin in an oil lamp,other
3591,is there a county general hospital in chicago,other
3592,is there a non live version of bennie and the jets,other
3593,is the book the historian a true story,cremat
3594,is the movie july 22 a true story,cremat
3595,did croatia used to be part of hungary,other
3596,does the new york subway run 24 hours,other
3597,do you need a concealed carry permit in the state of missouri,other
3598,do you have to win a tennis set by 2 games,other
3599,is there an engine that runs on water,other
3600,is the sway bar and stabilizer bar the same,other
3601,is sophia dead in the walking dead comics,other
3602,is wales a part of the united kingdom,other
3603,is 13 reasons why based off a book,reason
3604,can you open carry a rifle in maryland,other
3605,is matt damon singing scotty doesn't know,other
3606,can minors drink with their parents in wisconsin,food
3607,are liam and eleanor twins on the royals,other
3608,can a cd be burned more than once,other
3609,did nigeria qualify for the 2018 world cup,other
3610,can you stand an egg on its end during the vernal equinox,other
3611,is fist of fury and chinese connection the same movie,cremat
3612,can substances and mixtures be separated by physical means,other
3613,is garth brooks song beaches of cheyenne about lane frost,other
3614,can you hit your own ball in cutthroat,other
3615,can you still buy lucky strikes in the us,other
3616,is there a bat cave in bat cave nc,other
3617,is there a chick fil a in other countries,other
3618,does supergirl have a love interest in the comics,ind
3619,does the weight of a bob effect a pendulum,weight
3620,can a non resident buy a gun in new mexico,other
3621,are 30 round magazines legal in north carolina,other
3622,does the amazon river start in the andes,other
3623,does everyone die in the final destination movies,other
3624,can light reactions take place in the dark,other
3625,is there a difference between lamb and mutton,desc
3626,is hand baggage the same as carry on,other
3627,does finals mvp have to be from winning team,other
3628,is san tan valley the same as queen creek,other
3629,do you breathe in water when you drown,other
3630,do the texans run a 3-4 defense,other
3631,is blue lagoon based on a true story,other
3632,does the sunset at the same time every day,other
3633,is it true that only female ducks quack,desc
3634,do you need permission to film in public uk,other
3635,can hot water freeze faster than cold water,other
3636,do polar bears live in the arctic circle,animal
3637,has there ever been a hole in one on a par five,other
3638,is tabasco sauce and hot sauce the same,food
3639,is there a sequel to akame ga kill,cremat
3640,did alex boye win america's got talent,other
3641,can you play an xbox game on xbox one,sport
3642,are there any states that don't have tornadoes,state
3643,is axl rose the new lead singer of acdc,ind
3644,is there going to be a season 2 of taxi brooklyn,other
3645,are you allowed to make a right turn on red,other
3646,is a pub the same as a bar,other
3647,is the virgin islands part of puerto rico,other
3648,does beverly hills have its own police department,other
3649,is puerto rico a united states minor outlying islands,other
3650,is the act part of the college board,other
3651,is there a lift at finsbury park station,other
3652,does callie lose the baby on grey's anatomy,other
3653,is caspian sea the largest lake in the world,other
3654,does a diesel engine have a fuel pump,other
3655,is lake tahoe the deepest lake in the world,other
3656,does disney world still have the carousel of progress,other
3657,can you enter canada with a us driver's license,other
3658,does the whole team get super bowl rings,other
3659,did australia have conscription in the vietnam war,other
3660,is let it go demi lovato's song,cremat
3661,is the fever code part of the maze runner series,other
3662,is white castle and krystal the same company,gr
3663,can you still do a drop kick in the nfl,other
3664,can you start a fire with a fart,other
3665,are there any ivy league schools in pennsylvania,gr
3666,is santa monica part of the city of los angeles,other
3667,do you have to register a shotgun in pennsylvania,other
3668,does the us recognize the international court of justice,other
3669,is the dark tower movie just the first book,cremat
3670,are mitochondria part of the prokaryotic cell structure,other
3671,can we find the last digit of pi,other
3672,is there a 1 000 bill in circulation,other
3673,do you have to go around the board in sorry,other
3674,is germany in the fifa world cup 2018,other
3675,does new york have stand your ground law,other
3676,is the eiffel tower in las vegas to scale,other
3677,did they have semi automatic weapons in ww1,other
3678,is london zoo part of the merlin group,other
3679,are aa and aaa batteries the same voltage,other
3680,can you open carry a shotgun in ohio,other
3681,did the iphone se come out before the 6,other
3682,is central america a part of south america,other
3683,did they ever find the heart of the ocean necklace,other
3684,most genetic disorders are covered by single genes inherited in mendelian fashion,dismed
3685,do luke and lorelai get married in the revival,other
3686,is the movie shakespeare in love a true story,cremat
3687,can a supercharger be used with a turbo,other
3688,do you have to graduate to have an alma mater,other
3689,parks and rec do andy and april stay together,other
3690,is there a bridge across the suez canal,other
3691,do they build a new stadium for the olympics,other
3692,was bosnia part of the austro hungarian empire,other
3693,does the netherlands still send tulips to canada,other
3694,does the center in football have to snap the ball,other
3695,is red beans and rice a main dish,food
3696,is university of texas an ivy league school,gr
3697,do germany get to keep the world cup,other
3698,can you send a postcard without a return address,other
3699,is saigon the same as ho chi minh city,other
3700,can the oxidation state of an element be fractional,other
3701,is farm and fleet the same as fleet farm,other
3702,first world third world is there a second world,other
3703,is the island of hawaii made up of lava,other
3704,do all honda pilots have third row seating,other
3705,is a place to call home based on a book,other
3706,does google drive have a file size limit,other
3707,did wine gums ever have wine in them,other
3708,is an acre equal to a football field,other
3709,do you have to move out of the way for a police car,other
3710,can you jump during a free throw in the nba,other
3711,is mount whitney the highest mountain in california,mount
3712,is there a difference between 2stroke and 2-cycle oil,desc
3713,did the atlanta falcons get a new stadium,other
3714,is friday night lights movie based on a true story,cremat
3715,is black ops 3 story connected to black ops 2,other
3716,does the british prime minister live at 10 downing street,other
3717,have the capitals ever won the stanly cup,other
3718,each state must have a republican form of government,state
3719,is the president the head of the justice department,ind
3720,is the eye of sauron in the book,other
3721,is a border crossing card a travel document,other
3722,can np problems be solved in polynomial time,other
3723,is there a thousand dollar bill in circulation,other
3724,is the new macgyver the old macgyver's son,ind
3725,has the us been in the world cup,other
3726,is working tax credit classed as a benefit,other
3727,is the annihilation movie just the first book,cremat
3728,does brother in law count as immediate family,ind
3729,is silver spring in prince george's county,other
3730,do venus and serena play against each other,other
3731,are quality save and home bargains the same,other
3732,is gary oldman in the hitman's bodyguard,ind
3733,do you get europa league for winning the league cup,other
3734,can you buy alchohol on sunday in indiana,other
3735,is wisconsin part of the interstate driver's license compact,other
3736,is a professional soccer field as big as a football field,other
3737,have south korea qualified for the world cup,other
3738,when does sara come back from the dead,date
3739,is the national defense medal a campaign medal,other
3740,can you fly directly over the south pole,other
3741,is there an internet cable in the ocean,other
3742,are there a finite number of prime numbers,other
3743,do british citizens need an eta for australia,other
3744,is the movie talk to me based on a true story,cremat
3745,can a hydrometer be used to measure the density of a liquid,other
3746,can you pick up from the discard pile in rummy,other
3747,in the movie the book of eli is he blind,cremat
3748,is nigeria still a member of united nation,other
3749,are they still making when calls the heart,other
3750,is the prime minister part of the house of commons,other
3751,can a single piece double jump in checkers,other
3752,the movie bernie based on a true story,cremat
3753,does the metro north go to middletown ny,other
3754,can the ball hit the net on a serve in tennis,other
3755,do they have in n out in seattle,other
3756,home and away does roo keep the baby,other
3757,do they make a new nba championship trophy every year,other
3758,is a 1 pound note still legal tender,other
3759,is pittsburgh the only burgh with an h,other
3760,does the u.s. have a $500 bill,other
3761,is manas national park is name after the river,other
3762,can i turn right on red in florida,other
3763,does marvel vs capcom infinite have a story mode,other
3764,can you be offsides on a shot on goal,other
3765,did the bomb go off in grey's anatomy,other
3766,who is the guy that plays mayhem on the commercials,ind
3767,does cleveland state university have a football team,gr
3768,does piggy in lord of the flies die,other
3769,do we have green mamba in south africa,other
3770,can a king kill a king in chess,other
3771,can a resident defendant remove to federal court,other
3772,who is egypt playing in the world cup,ind
3773,are shaw's and star market the same,other
3774,are there vampires in from dusk till dawn,other
3775,are jo wilson and alex karev still together,other
3776,is the world cup of soccer played every year,sport
3777,does everyone die in strangers prey at night,other
3778,is the movie tears of the sun a true story,cremat
3779,is there a fault line in washington state,other
3780,does the german proficiency badge go on orb,other
3781,can there be a whirlpool in a lake,other
3782,a man's home is his castle amendment,other
3783,is there a supervolcano in yellowstone national park,other
3784,does the original xbox need a memory card,other
3785,did they have gatling guns in the civil war,other
3786,is abercrombie and fitch and hollister the same company,gr
3787,can you get a 3 second violation on defense,other
3788,does the subaru tribeca have a third row,other
3789,can i buy a pistol without a permit in nc,other
3790,is south africa part of the african union,other
3791,is the world cup trophy made of gold,other
3792,is guam a part of the united states,other
3793,is a irish twenty pound note legal tender,other
3794,is ionization energy and ionization potential the same,other
3795,is orlando cepeda in the hall of fame,other
3796,did the vikings win the battle of hastings,other
3797,is angels with filthy souls a real movie,cremat
3798,is brazil the largest country in south america,country
3799,is there a toll from oakland to san francisco,other
3800,does a fielder's choice count as an at bat in baseball,other
3801,if events a and b are mutually exclusive are they also collectively exhaustive,other
3802,do you need a liquor license to sell beer in pa,other
3803,can my remington 1100 shoot 3 inch shells,other
3804,can ninhydrin be a useful indicator of proteins,other
3805,were the articles of confederation effective in binding the states together,other
3806,is north korea a member if the un,other
3807,does the air force have a space force,other
3808,can you throw a ball into the goal,other
3809,can you open carry a handgun on your property in texas,other
3810,can a king castle after being in check,other
3811,is the good witch filmed in a real town,ind
3812,can you drive through a red light in america,other
3813,have any of the kardashians graduated from college,ind
3814,has there ever been a tsunami in england,other
3815,can xbox 360 games work on xbox one,sport
3816,is a hare the same as a jack rabbit,animal
3817,does the purple line go to union station,other
3818,is there a magnetic field outside a solenoid,other
3819,has a man won great british bake off,other
3820,are there any male calico cats in the world,animal
3821,can you use windshield washer fluid to clean your car,other
3822,did coach on cheers die in real life,ind
3823,is there a line between the pacific and atlantic ocean,other
3824,are there soldiers in the tomb of the unknown soldier,other
3825,can i travel if my ticket is rac,other
3826,is syria part of the chemical weapons convention,other
3827,will there ever be a 500 foot roller coaster,other
3828,did the louvre used to be a palace,other
3829,are there different time zones in south korea,other
3830,is meet the parents the same as meet the fockers,other
3831,can you get married at 16 in canada,other
3832,was the movie the terminal based on a true story,cremat
3833,can i use a red rca cable for video,other
3834,is shanghai in the same time zone as beijing,other
3835,is charlie a girl in charlie and lola,other
3836,is the prime minister a member of the house of commons,ind
3837,is new moon and full moon the same thing,other
3838,is the film a united kingdom based on a true story,cremat
3839,is there a movie after wrath of the titans,cremat
3840,whiskey tango foxtrot movie based on true story,cremat
3841,do xbox 360 games work on the one,sport
3842,do the characters die at the end of blue lagoon,other
3843,is the electron transport chain part of oxidative phosphorylation,other
3844,is whole wheat flour and wholemeal flour the same,food
3845,is jerry a girl on tom and jerry,other
3846,is yonge street in toronto the longest in the world,other
3847,is the movie no way out based on a true story,cremat
3848,is relative extrema the same as local extrema,other
3849,are there any deep coal mines left in the uk,other
3850,is nassau county part of new york city,other
3851,is marshall islands part of the united states,other
3852,is vin number and serial number the same thing,other
3853,is the texas capitol taller than the us capitol,other
3854,can slate be formed from any parent rock,other
3855,was there a wall dividing east and west germany,other
3856,does the snake river flow into the columbia river,other
3857,is statue of liberty in new york city,other
3858,does spain have a king and a president,other
3859,do april kepner and jackson avery get married,other
3860,have croatia ever been in a world cup final,other
3861,is clearwater beach on the gulf of mexico,other
3862,is the incredible hulk part of the avengers,other
3863,is the heart part of the central nervous system,body
3864,does tara really die in sons of anarchy,other
3865,do spain and morocco share a land border,other
3866,does monk ever find his wife's killer,ind
3867,is pepsi zero sugar the same as diet pepsi,food
3868,can you get a bachelors in liberal arts,other
3869,is palm beach and west palm beach the same,other
3870,what is the first amendment freedom of religion,def
3871,is there any truth to the lizzie borden chronicles,desc
3872,was there a father on the partridge family,ind
3873,is the texas state guard part of the military,other
3874,are jace and clary really brother and sister in the books,other
3875,is trish stratus in the hall of fame,other
3876,is a bowling pin as tall as it is round,other
3877,is the movie a quiet place based on a true story,cremat
3878,did they ever find the other half of the titanic,other
3879,is once upon a time having a season 7,other
3880,does san francisco state university have a football team,gr
3881,do all angles in a triangle add up to 180,other
3882,does early access give you the full game,other
3883,is snape harry potter's father in the movie,ind
3884,is marley from marley and me a boy,other
3885,is a circle and a sphere the same,other
3886,does the main character in the martian live,ind
3887,did the captain of the uss indianapolis survive,ind
3888,does the r train stop at jay street,other
3889,is the mule a separate species from the horse and donkey,animal
3890,is there a bridge across the strait of gibraltar,other
3891,does silence of the lambs come before hannibal,other
3892,can led lights be used for growing plants,other
3893,was the war of 1812 the american revolution,event
3894,can a fan interfere with a foul ball,other
3895,was the wizard of oz ever on broadway,ind
3896,does yahtzee have to be in one roll,other
3897,has there ever been a rookie finals mvp,other
3898,can a diesel engine run on wood gas,other
3899,is the movie split part of a trilogy,cremat
3900,is every rational number is a real number,other
3901,was the movie papillon based on a true story,cremat
3902,is the thyroid part of the lymph system,body
3903,is the house of night series a movie,other
3904,is the clerks movie in black and white,cremat
3905,can rac e ticket holder board the train,other
3906,are the twins in the parent trap the same person,ind
3907,do the losers keep the money on tipping point,other
3908,can you take the jeopardy online test more than once,other
3909,is there a glacier in glacier national park,other
3910,does a change in price shift the demand curve,other
3911,is the bank of england a private limited company,gr
3912,is the heart controlled by the autonomic nervous system,other
3913,is there a difference between arrhythmia and dysrhythmia,desc
3914,does the mississippi river flow into the ocean,other
3915,can a bullet shot in the air come down and kill,other
3916,can you buy disney movies that are in the vault,other
3917,is there a place where 4 states meet,other
3918,is a savings account considered a demand deposit account,other
3919,can you get tested to see if your a virgin,other
3920,is there an end scene in avengers infity war,other
3921,can human eyes reflect light in the dark,other
3922,is there a darth vader gargoyle on the national cathedral,other
3923,can you have twin babies from different fathers,other
3924,can you get cruise control on a manual car,other
3925,can an indian president run for office again,other
3926,roswell do max and liz end up together,other
3927,has a magician ever won america's got talent,ind
3928,is halo 4 in the master chief collection,other
3929,original wizard of oz was it in color,other
3930,can you take the king of the board in chess,other
3931,is the art institute of las vegas accredited,gr
3932,is systemic functional grammar a contemporary language theory,def
3933,does the sun not go down in alaska,other
3934,can two houses have the same postal code,other
3935,is new zealand a part of the eu,other
3936,is the big island the island of hawaii,other
3937,is k2 the highest mountain in the world,mount
3938,futures contracts are bought and sold in organized markets such as the chicago board of trade,other
3939,do you need glasses for reald 3d movies,other
3940,is driver's license a government issued id,other
3941,does prosecco have to be made in italy,other
3942,is the salmon cooked in a philadelphia roll,food
3943,did mark sloan die on grey's anatomy,other
3944,have england always qualified for the world cup,other
3945,do sam and dean find their mother killer,other
3946,is love is tv show based on a true story,cremat
3947,are there any other names for huntington's disease,dismed
3948,is there a second place prize for survivor,other
3949,is the duke of edinburgh the queen's husband,ind
3950,do identical twins have to be in the same sac,other
3951,is wembley stadium in zones 1-6,other
3952,is ground beef and minced beef the same thing,food
3953,is new zealand part of the australia continent,other
3954,is your heart part of the circulatory system,body
3955,was john coffey guilty in the green mile,other
3956,was there ever a fort in fort lauderdale,other
3957,a triangle with one obtuse angle must have two acute angles,other
3958,is ancient rome and the roman empire the same thing,other
3959,does the navy still have deep sea divers,other
3960,do you have to have a return address on an envelope,other
3961,is serbia part of the european economic area,other
3962,did korn do the voices in south park,other
3963,is chickpea flour and gram flour the same thing,food
3964,can a irrational number be a real number,other
3965,can a non resident carry a gun in vermont,other
3966,is the new god of war connected to the old ones,ind
3967,is bavarian cream the same as pastry cream,food
3968,does sky and freesat use the same satellite,other
3969,is a red bug the same as a chigger,animal
3970,can i go to a shooting range without a license,other
3971,did england have a draft in world war 2,other
3972,is nonverbal learning disorder in the dsm 5,dismed
3973,can you take a boat from lake superior to the atlantic ocean,other
3974,is south korea qualified for the world cup,other
3975,were the characters in blue lagoon brother and sister,ind
3976,do the great lakes connected to the ocean,other
3977,does lake coeur d'alene freeze in the winter,other
3978,are kellogg's and general mills the same,other
3979,do you need a permit to conceal carry in nevada,other
3980,is the cn tower one of the tallest buildings,other
3981,is a structure found in the crista ampullaris,other
3982,is i-495 a toll road in massachusetts,other
3983,did they have red dot sights in ww1,other
3984,is the rundown and welcome to the jungle the same film,cremat
3985,can i travel in europe with an id card,other
3986,does florida constitution have a bill of rights,other
3987,do they find the little girl in season 2 of walking dead,other
3988,is the book congo based on a true story,cremat
3989,does northern line stop at tottenham court road,other
3990,is there an airport in myrtle beach sc,other
3991,do they salt the roads in washington state,other
3992,is square feet and feet the same thing,other
3993,do cristina and burke ever get back together,other
3994,is there a toll both ways on the george washington bridge,other
3995,is it true that paid search marketing is completely driven by google,desc
3996,is the sorcerer stone and the philosopher stone the same,other
3997,is the red-eyed tree frog poisonous,animal
3998,are any of the hogan's heroes still alive,ind
3999,does i am number 4 have a sequel,other
4000,does hagrid die in harry potter and the deathly hallows,other
4001,does the west coast of mexico get hurricanes,other
4002,is texas the largest state in the us,state
4003,is the end of the fing world on netflix,other
4004,does winning the europa league qualify you for the champions league,other
4005,is st thomas part of the british virgin islands,other
4006,can a pitcher fake to third in high school,other
4007,can malachite green be used as a counterstain,other
4008,is the movie the immigrant based on a true story,cremat
4009,can i get a federal concealed carry permit,other
4010,in uno can you win on a wild card,other
4011,is the amazing spider man part of the marvel cinematic universe,other
4012,is anytime fitness the same as 24 hour fitness,other
4013,can you lead with a spade in spades,other
4014,can you still go to the nba straight out of high school,other
4015,is what happened to monday based on a book,desc
4016,does duke's mayonnaise have sugar in it,food
4017,are the sierra nevadas part of the rockies,other
4018,can u have a supercharger and a turbo,other
4019,have the washington capitals ever played in the stanley cup finals,other
4020,was ireland ever part of the united kingdom,other
4021,do dogs all have the same blood type,animal
4022,is a pinky a finger yes or no,def
4023,is overhead press the same as shoulder press,other
4024,is the house in the ghost and mr chicken the munsters house,other
4025,is there an ocean called the southern ocean,other
4026,do all high schools have a senior project,gr
4027,does the metro north go to new jersey,other
4028,is there a spark plug in diesel engine,other
4029,is ray guy in the hall of fame,ind
4030,is fantastic beasts and where to find them related to harry potter,animal
4031,is rollie fingers in the hall of fame,other
4032,did borderlands 2 come out before the pre sequel,other
4033,did the chicago blackhawks make the nhl playoffs,other
4034,can you get drafted if you go to college,other
4035,you play xbox 360 games on xbox one,sport
4036,is the union of two infinite sets always an infinite set,other
4037,can you only move the king in check,other
4038,does the continental divide separate canada from the united states,other
4039,can you drink at any age in wisconsin,food
4040,is there a movie theater in the white house,other
4041,has the game of thrones book series finished,sport
4042,does paper beat rock in rock paper scissors,other
4043,can puerto rico vote in the us election,other
4044,is jake and the neverland pirates still on tv,other
4045,is the drinking age 21 in all us states,period
4046,is xbox live and game pass the same,other
4047,does 13 reasons why have a season 2,reason
4048,is there a gaseous phase in the phosphorus cycle,other
4049,has any team blew a 3-0 lead,gr
4050,is wentworth prison based on a true story,other
4051,does sirius radio have an elton john channel,other
4052,can you have a concealed weapon in new york,other
4053,can nail fungus be caused by nail polish,dismed
4054,is nicky ricky dicky and dawn still on tv,other
4055,is pound world and pound land the same company,gr
4056,is jabba the hutt in empire strikes back,other
4057,can you get to the ocean from chicago,other
4058,is slipping through my fingers an abba song,other
4059,is an itinerary the same as a boarding pass,other
4060,is a routing number the same as a transit number,other
4061,does dr. burke die in grey's anatomy,other
4062,do other countries have embassies in the us,country
4063,is atlantic beach nc part of the outer banks,other
4064,can detroit become human be played on pc,other
4065,can you use a weaver mount on a picatinny rail,other
4066,was smokey and the bandit filmed in texarkana,other
4067,can you cut cast iron with oxy acetylene,other
4068,is carrying capacity the same for all species,other
4069,can a fully licensed driver drive with p plates on,other
4070,did england go to war over the suez canal,other
4071,is the tv series in the line of duty based on a true story,cremat
4072,was the wizard of oz a book before the film,ind
4073,is the show hart of dixie still on,other
4074,has any woman won the medal of honor,ind
4075,did the dolphins ever win the super bowl,other
4076,is there a military base in spokane wa,other
4077,did they ever find the stolen ruby slippers,other
4078,is 1-877 a toll free number,other
4079,was a real bear used in the movie the edge,animal
4080,can residents of puerto rico vote for president,other
4081,can a metamorphic rock become another metamorphic rock,other
4082,is power the same as type 2 error,other
4083,is scotland still part of the european union,other
4084,is crater lake the deepest lake in the us,other
4085,is west edmonton mall the biggest in the world,other
4086,is the movie the lake house based on a book,cremat
4087,is harmony of the seas the biggest cruise ship in the world,other
4088,has a nascar driver ever won the indy 500,ind
4089,can you cut wood with a water jet,other
4090,is a cougar the same as a panther,animal
4091,is there a border between canada and the us,other
4092,okinawa world's largest churaumi aquarium in japan,other
4093,does the sun set in the north pole,other
4094,is 1-866 toll free from canada,other
4095,does carbonic acid decompose into water and carbon dioxide,other
4096,is matthew mcconaughey in angels in the outfield,other
4097,is common stock the same as paid in capital,other
4098,is an up and down a travel in basketball,other
4099,can you put regular gas in a natural gas car,other
4100,is breaking and entering the same as burglary,other
4101,are there different types of king size beds,other
4102,did west indies qualify for the world cup,other
4103,can you travel in eu with id card,other
4104,a delta region has been formed at the mouth of the river ganga,other
4105,has the university of arkansas ever won a national championship,gr
4106,do they still have the electric chair in america,other
4107,was the longest yard based on a true story,other
4108,is the erie canal still used for moving goods,other
4109,do all gardens get a medal at chelsea,other
4110,is the orange bit of a scallop edible,other
4111,is american general life insurance part of aig,other
4112,can i buy an air rifle from america,other
4113,was the movie man on fire a true story,ind
4114,can a foreign born person run for president,ind
4115,is macy's and bloomingdales the same company,gr
4116,is the movie 9 a tim burton film,cremat
4117,do boxers have to have their tails docked,other
4118,is timing belt and cam belt the same,other
4119,is baking soda the same as bicarbonat of soda,food
4120,are the south shetland islands part of antarctica,other
4121,did the articles of confederation come before the declaration of independence,other
4122,is joe nuxhall in the hall of fame,other
4123,can you score on a two point conversion interception,other
4124,can you use a violin bow on a guitar,other
4125,in texas is it legal to carry a handgun in your car,other
4126,do you have to take a move in chess,other
4127,are the bases of a trapezoid always parallel,other
4128,is there going to be an avengers 3,other
4129,is the movie the rock based on a true story,cremat
4130,is umuc part of university of maryland college park,other
4131,is loft the same as ann taylor loft,other
4132,is movie adrift based on a true story,cremat
4133,are virgin mobile and bell the same company,gr
4134,was the strangers movie based on true events,cremat
4135,are you allowed to score from a throw in,other
4136,did jurassic world fallen kingdom come out yet,other
4137,is the art institute of pittsburgh an accredited school,gr
4138,italy is an example of a unitary government,other
4139,is average tidal range the same around the world,other
4140,are there two colorado rivers in the united states,other
4141,can an 18 year old date a 15 year old in new jersey,other
4142,do you need a license for a tv in england,other
4143,are the channel islands a part of great britain,other
4144,is simon the father of sandy's baby on 7th heaven,ind
4145,was the guy blind in book of eli,ind
4146,is it really the ocean you hear in a shell,other
4147,are guitar center and musician's friend the same company,gr
4148,are tampa and tampa bay the same place,other
4149,are elongated man and plastic man the same,other
4150,is maximum overdrive based on a true story,other
4151,can you make and receive calls in airplane mode,other
4152,is we will rock you still on in london,other
4153,did california became a state because of the gold rush,state
4154,does he live or die in all is lost,other
4155,does edwards boyfriend die in grey's anatomy,other
4156,is it possible to have more than one foreign key in a table,other
4157,do you need 60 votes in the senate,other
4158,can you be offside on a throw in in soccer,other
4159,is jesse danny's brother on full house,ind
4160,can more than one house have the same postal code,other
4161,can a syllogism have more than two premises,other
4162,is the first meal of the day always breakfast,food
4163,is there a better call saul season 3,termeq
4164,can you see orion's belt in the northern hemisphere,other
4165,do you need a permit to burn a flag,other
4166,is the president in charge of the military,ind
4167,do all traffic lights have a red light camera,other
4168,can you get a concealed carry permit in nyc,other
4169,are all credit card numbers the same length,other
