,texts,labels
1533,How many students attend the University of Massachusetts ?,count
1534,How many small businesses are there in the U.S .,count
1535,How many Jews were executed in concentration camps during WWII ?,count
1536,How many years make up a lustrum ?,count
1537,How many grooves are on a dime ?,count
1538,How many hours of work does it take a typist to complete a 100-page screenplay ?,count
1539,How many fiddlers did Old King Cole have ?,count
1540,How many colors are there in a rainbow ?,count
1541,How many people died in the Vietnam war ?,count
1542,How many people live in cities ?,count
1543,How many states did Richard Nixon carry in 1972 ?,count
1544,How many stars are there in Big Dipper ?,count
1545,How many people visit the Pope each month ?,count
1546,How many head injuries are there in recreational ice skating each year ?,count
1547,How many Canadians emmigrate each year ?,count
1548,How many people died on South Carolina highways in 1998 ?,count
1549,How many people died when the Estonia sank in 1994 ?,count
1550,How many dots make up the symbol for `` because '' ?,count
1551,How many people are taller than 7 feet ?,count
1552,How many sperm cells are in an average ejaculation ?,count
1553,How many miles of corridors are in The Pentagon ?,count
1554,How many James Bond novels are there ?,count
1555,How many points are there on a Backgammon board ?,count
1556,How many stations do you shoot from in the basketball game `` Around the World '' ?,count
1557,How many people did Randy Craft kill ?,count
1558,How many muscles does the average adult use when going for a walk ?,count
1559,How many dots make up the symbol for `` because '' ?,count
1560,How much of the nation 's children between the ages of two and eleven watch ` The Simpsons ' ?,count
1561,How many tiles did the Space Shuttle Columbia lose on its second flight ?,count
1562,How many people was Randy Craft convicted of killing ?,count
1563,How many feet are there in a fathom ?,count
1564,How many quarters equal a pound ?,count
1565,How many times does the tide ebb and flow each day ?,count
1566,How many cables support the main span of the Golden Gate Bridge ?,count
1567,How many furlongs are there in a mile-and-a-quarter recetrack ?,count
1568,How many URL extensions are there ? and what are they ?,count
1569,How many muscles does an oyster have ?,count
1570,How many more weeks of winter are there if a ground hog sees his shadow ?,count
1571,How many people died on D-Day ?,count
1572,How many people have died of tuberculosis ?,count
1573,How many liberty bells have there been ?,count
1574,How many years old is Benny Carter ?,count
1575,How many types of cheese are there in France ?,count
1576,How much waste does an average dairy cow produce in a day ?,count
1577,How many engines does a Boeing 737 have ?,count
1578,How many inches tall is Stuart Little at birth ?,count
1579,How many cubic feet of space does a gallon of water occupy ?,count
1580,How many points is a bullseye worth in darts ?,count
1581,What 's the American dollar equivalent for 8 pounds in the U.K. ?,count
1582,About how many Americans are still unaccounted for from the Vietnam war ?,count
1583,How many grooves are on a dime 's edge ?,count
1584,How many colors was the 1940s collectible called a Donald Duck Rubber Boat ?,count
1585,How many times larger than life size is the Statue of Liberty ?,count
1586,Approximately how many students are enrolled at the University of Massachusetts ?,count
1587,How many times in his 16-year National Basketball Associaton career was John Havlicek a member of the all-star team ?,count
1588,How many `` No '' answers was the What 's My Line ? panel allowed ?,count
1589,How many acres in a mile ?,count
1590,What is the pig population of the world ?,count
1591,How many different types of skunks are there ?,count
1592,How many states have a `` lemon law '' for new automobiles ?,count
1593,How many months does a normal human pregnancy last ?,count
1594,How many colors are there in the spectrum ?,count
1595,"How many miles is it from London , England to Plymouth , England ?",count
1596,How many fingers are used to draw a bow ?,count
1597,How much pizza do Americans eat in a day ?,count
1598,What is the goat population of the world ?,count
1599,How many people hike ?,count
1600,How many trees go into paper making in a year ?,count
1601,How many spears are there on Kenya 's flag ?,count
1602,How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles ?,count
1603,How many thousands of students attend the University of Massachusetts ?,count
1604,How many feet high is the hurdle in front of a runner 's steeplechase water jump ?,count
1605,How many hearts does an octopus have ?,count
1606,"What is the population of Arcadia , Florida ?",count
1607,How many islands make up Antigua ?,count
1608,How many horses died during the civil war ?,count
1609,How many propellers helped power the plane the Wright brothers flew into history ?,count
1610,How many sides does a heptagon have ?,count
1611,How many member states are in the UN ?,count
1612,How many feet long is a baseball pitcher 's rubber ?,count
1613,How many objects orbit the Earth ?,count
1614,How many games are played in a five-team round-robin tournament ?,count
1615,How many CDs has Garth Brooks sold ?,count
1616,How much caffeine is in a 16 oz cup of coffee ?,count
1617,About how many soldiers died in World War II ?,count
1618,How many questions are on this thing ?,count
1619,How many home runs did Lou Gehrig have during his career ?,count
1620,How many years ago did the ship Titanic sink ?,count
1621,How many South American countries have the letter Z in their names ?,count
1622,How many innings are there in a regulation softball game ?,count
1623,How many cities are there in Utah ?,count
1624,How many spaces follow a period at the end of a sentence ?,count
1625,How many colonies did Germany get to keep after World War I ?,count
1626,How many consecutive baseball games did Lou Gehrig play ?,count
1627,How many people did the United Nations commit to help restore order and distribute humanitarian relief in Somalia in September 1992 ?,count
1628,How many hummingbird eggs could fit in one ostrich egg ?,count
1629,How much in miles is a ten K run ?,count
1630,How many islands does Fiji have ?,count
1631,How often are brain cells replaced ?,count
1632,How many corners does a spritsail have ?,count
1633,How much iron is in your body ?,count
1634,What is the average hours per months spent online by AOL users ?,count
1635,How many members are in the California congressional delegation ?,count
1636,How many films did Ingmar Bergman make ?,count
1637,"How many people have been killed in wars , armed conflicts ?",count
1638,How many layers does a bottle of Yoo-Hoo settle into ?,count
1639,What was the Great Britain population from 1699-172 ?,count
1640,How much calcium should an adult female have daily ?,count
1641,How many people own pets ?,count
1642,How many years did Sleeping Beauty sleep ?,count
1643,How many wings does a flea have ?,count
1644,How many inches over six feet is Tom Selleck ?,count
1645,How many people watch network television ?,count
1646,Where can I buy a hat like the kind Jay Kay from Jamiroquai wears ?,other
1647,In What city or state do the most gay men live in ?,other
1648,What is the population of the United States ?,other
1649,What 's the score of a forfeited baseball game ?,other
1650,Where were the 196 Summer Olympics held ?,other
1651,Where did the Inuits live ?,other
1652,What famed library can you reach by dialing 22-287-5 ?,other
1653,Where does most of the marijuana entering the United States come from ?,other
1654,What number is at 12 o 'clock on a dartboard ?,other
1655,Where is Ocho Rios ?,other
1656,Where does Barney Rubble go to work after he drops Fred off in the `` Flintstones '' cartoon series ?,other
1657,What can communications satellites offer yachts ?,other
1658,What London street is the home of British journalism ?,other
1659,Where was George Washington born ?,other
1660,"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",other
1661,Where is the official `` zero '' of the sea level ?,other
1662,What 's the name of a golf course in Myrtle Beach ?,other
1663,What is the frequency of VHF ?,other
1664,What is the most useful site on the Internet ?,other
1665,What is the Homelite Inc. home page ?,other
1666,What lake in Scotland is said to hold one or more monsters ?,other
1667,What is the Homelite Inc. home page ?,other
1668,Where did Bill Gates go to college ?,other
1669,Where can I get a photograph of professor Randolph Quirk ?,other
1670,Where did Victor Hugo spend his exile ?,other
1671,What river runs through Liverpool ?,other
1672,Where is the Orinoco ?,other
1673,Where can I learn about Samuel Gompers ?,other
1674,What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre ?,other
1675,What Caribbean island is sometimes called Little England ?,other
1676,What gate opened on East and West Berlin ?,other
1677,What 's the name of the temple that is located near the capital city of Laos ?,other
1678,Where is Romania located ?,other
1679,What was Simple Simon fishing for in his mother 's pail ?,other
1680,Where can I find examples of legal cases about the Individuals with Disabilities Education Act ?,other
1681,What are some good fractal web sites ?,other
1682,Where is the Keck telescope ?,other
1683,Where did the myth of Santa Claus originate ?,other
1684,What does an ashen-faced eidologist search out the existence of ?,other
1685,"What river flows through Vienna , Budapest and Belgrade ?",other
1686,"What is the US Federal Government website for Standard Industrial Classification codes , SIC , ?",other
1687,Where did Luther display his `` Ninety-Five Theses '' ?,other
1688,What is November 's birthstone ?,other
1689,"What prison is found in Ossining , New York ?",other
1690,What device provided a new way to listen to music in 1963 ?,other
1691,Where is Tornado Alley ?,other
1692,What piece of jewelry is pictured on Monopoly 's Luxury Tax space ?,other
1693,What body of water does the Yukon River empty into ?,other
1694,What are the largest breweries in the world ?,other
1695,"What blew up at Lakehurst , New Jersey , on May 6 , 1977 ?",other
1696,"Where on the Web is Adventours Tours from Sydney , Australia ?",other
1697,Where can I find out the top 1 singles ?,other
1698,Where did Dikembe Mutombo go to college ?,other
1699,What are the components of polyester ?,other
1700,What was Einstein 's IQ ?,other
1701,What do most tourists visit in Reims ?,other
1702,What were the ceremony traditions like during the Elizabethian times ?,other
1703,Where did guinea pigs originate ?,other
1704,What 's the name of a hotel in Indianapolis ?,other
1705,What building built in 18 contains 327 miles of book shelves ?,other
1706,Where is Sinn Fein 's headquarters ?,other
1707,What 's the farthest planet from the sun ?,other
1708,Where is Ayer 's rock ?,other
1709,What types of water pollution are there ?,other
1710,What stringed weapon fires a bolt ?,other
1711,Where can I find a large list of 5 to 6 letter words ?,other
1712,Where is Melbourne ?,other
1713,What planet did Percival Lovell discover ?,other
1714,Where can I get U.S. economic statistics ?,other
1715,What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?,other
1716,Where was chop suey invented ?,other
1717,What is April 's gemstone ?,other
1718,What is the best hospital for orthopedics in the country ?,other
1719,What river is Pocahontas buried along ?,other
1720,Where is Procter & Gamble based in the U.S. ?,other
1721,What is the longest place name in the U.S. ?,other
1722,Where are the Haversian canals ?,other
1723,What 's the longest river in Canada ?,other
1724,What video format was an alternative to VHS ?,other
1725,What body of water does the Danube River flow into ?,other
1726,What is the U.S. location of Procter & Gamble corporate offices ?,other
1727,Name one of the Seven Wonders of the Ancient World .,other
1728,What are the world 's four oceans ?,other
1729,"What meter did Shakespeare use in writing : `` To be , or not to be , that is the question.. . '' ?",other
1730,Where is the Kentucky Horse Park located ?,other
1731,What did San Francisco 's Milt Harper grow that measured 24 inches from tip to tip in 1974 ?,other
1732,What is the best online games site ?,other
1733,What part of their attire were `` pothooks '' to cowboys of the Old West ?,other
1734,Where 's Montenegro ?,other
1735,"Where can I find up-to-date coastal ocean surface temperature information , preferably along North America and the Caribbean ?",other
1736,Where was Christopher Columbus born ?,other
1737,What card suit originally represented the peasant class ?,other
1738,What colorful sea 's region does Greek legend say the Amazons lived near ?,other
1739,What is the population of Ohio ?,other
1740,"Where is Hearst Castle , built by publisher William Randolph Hearst ?",other
1741,What line divided the North and South in the U.S. Civil War ?,other
1742,What famed river was Hernando de Soto the first European to see ?,other
1743,Where are the busiest Amtrak rail stations in the U.S. ?,other
1744,What kind of science is cosmology ?,other
1745,Where can I find a case on Americans with Disabilities Act of 199 ?,other
1746,What are the numbers that fit into Fermont 's last theorem ?,other
1747,What is the largest shopping mall in the world ?,other
1748,Where is Los Vegas ?,other
1749,Where is Trinidad ?,other
1750,What did Louis Cartier invent for aviator Santos Dumont in 1940 ?,other
1751,Where do the Grimace and Mayor McCheese live ?,other
1752,Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?,other
1753,Which side should a bowler facing a 37803 split hit the 3-pin on-the left or the right ?,other
1754,Where is the biggest bell ?,other
1755,"Where are the apartments in Saint John , New Brunswick ?",other
1756,What planet gave bith to Superman ?,other
1757,Where are all European and American eels born ?,other
1758,What constellation represents a hunter with club and shield ?,other
1759,What gender is not allowed to vote in Kuwait ?,other
1760,Where are the Union Stockyards ?,other
1761,Where is Procter & Gamble headquartered in the U.S. ?,other
1762,What does the Statue of Liberty wear on her feet ?,other
1763,What was known as the Spice Island ?,other
1764,Where is McCarren Airport ?,other
1765,What Caribbean island is northeast of Trinidad ?,other
1766,What does a heliologist study ?,other
1767,Where must a soccer goalie stand to be permitted to handle the ball ?,other
1768,Where can I find the status of my tax return ?,other
1769,Where can I buy a good snowboard for less than $200 ?,other
1770,What is Bella Abzug 's sartorial trademark ?,other
1771,Where are the tropical rain forest distributions ?,other
1772,What kind of habitat does the scorpion live in ?,other
1773,To what does Microsoft 's Windows 3 owe its success ?,other
1774,What volcano showers ash on Sicily ?,other
1775,Where is Belize located ?,other
1776,What is the size of the student body at the University of Massachusetts in Amherst ?,other
1777,On what river is Strasbourg built ?,other
1778,Where did King Francis I hang the `` Mona Lisa '' when he owned it ?,other
1779,What sea surrounds the Cayman Islands ?,other
1780,In what part of the world is Mozambique ?,other
1781,What turns blue litmus paper red ?,other
1782,What was Einstein 's IQ ?,other
1783,What is the horsepower of the shuttle boosters ?,other
1784,What 's the home of the Rockettes ?,other
1785,What 's a perfect score in a gymnastics exercise ?,other
1786,What keeps clouds in the air ?,other
1787,Where did he get the title ?,other
1788,Where is Kings Canyon ?,other
1789,What web sites are linked to the Report on Genesis Eldercare ?,other
1790,What 's the highest possible bid in Contract Bridge ?,other
1791,What trophy is awarded to the winners of the Super Bowl ?,other
1792,What did Martin Luther post on the church door at Wittenberg ?,other
1793,Name the operating system that runs on IBM-compatible machines .,other
1794,Where does Mother Angelica live ?,other
1795,What is a reliable site that I can download Heretic 2 ?,other
1796,What did Dan Aykroyd and John Belushi quit Saturday Night Live to become ?,other
1797,What five cards make up a perfect Cribbage hand ?,other
1798,What format was VHS 's main competition ?,other
1799,What continent 's name appears on the upper left corner of a Budweiser label ?,other
1800,"What is the all-time stock high of Apple Computer , and where can I find this information ?",other
1801,Which of the five senses develops first ?,other
1802,What was the birthplace of Edgar Allen Poe ?,other
1803,What is the highest waterfall in the United States ?,other
1804,What is the largest and most expensive freeway construction project in the U.S. right now ?,other
1805,What is the largest island in the Mediterranean Sea ?,other
1806,Where can I find an Ask An Expert site ?,other
1807,Where were the 1936 Summer Olympics held ?,other
1808,Where is Inoco based ?,other
1809,What is the average hourly rate of American workers ?,other
1810,What is the protection rate of using condoms ?,other
1811,What direction do most baseball pitchers pitch toward ?,other
1812,Where can I find the best free evidence for debate about Russia ?,other
1813,Where can I find lyrics for R&B ?,other
1814,What erupts every hour at Yellowstone National Park ?,other
1815,Where can I find the schematics to the windshield wiper mechanism ?,other
1816,Where is the Kalahari desert ?,other
1817,What famed London criminal court was once a feudal castle ?,other
1818,How loud is thunder ?,other
1819,Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?,other
1820,What are the unemployment statistics for the years 1965 and 1990 ?,other
1821,What are the names of the tourist attractions in Reims ?,other
1822,"Where does Buzz Aldrin want to build a permanent , manned space station ?",other
1823,"What is the latitude and longitude of El Paso , Texas ?",other
1824,What is the shape of a football as stated in the NFL rulebook ?,other
1825,Where can I find information on becoming a journalist ?,other
1826,Which side of the face do most artists tend to show more of in self-portraits ?,other
1827,Where is the Henry Ford Museum ?,other
1828,What does a phobophobe fear ?,other
1829,Where can you find the Venus flytrap ?,other
1830,What is Britain 's possession on the Chinese mainland ?,other
1831,What are the 28 tenses in the English language ?,other
1832,What does a spermologer collect ?,other
1833,Where on the Internet can I find a song lyrics database similar to the International Lyrics Server ?,other
1834,What was the alternate to VHS ?,other
1835,In what part of Africa is Mozambique located ?,other
1836,What brand number graces the black label of a bottle of Jack Daniel 's ?,other
1837,Where can I get piano music for the Jamiroquai song Everyday for the midi ?,other
1838,What did Warlock wear on his forehead in Marvel comics ?,other
1839,Where was the first zoo in the U.S. ?,other
1840,Where is one 's corpus callosum found ?,other
1841,What kind of education would you need to become an athletic trainer for the NFL ?,other
1842,What Mediterranean island is home to the first Club Med ?,other
1843,What is an example of a natural acid-base indicator ?,other
1844,What is the lowest level of the American judiciary ?,other
1845,What is Answers.com 's address ?,other
1846,Where does dew come from ?,other
1847,What did Abolitionists try to end ?,other
1848,Where is Qatar ?,other
1849,What ocean did the Titanic sink in ?,other
1850,What wheel did Blaise Pascal invent in a search for perpetual motion ?,other
1851,What constellation is known as The Water Bearer ?,other
1852,Where do the Blackhawks maintain their operations ?,other
1853,What weapon did the crossed slits in English castles accommodate ?,other
1854,Where is the location of the Orange Bowl ?,other
1855,In what county is Eckley Colorado ?,other
1856,Where can I find a case on Individuals with Disabilities Education Act of 1991 ?,other
1857,Where is the Smithsonian Institute located ?,other
1858,Where was Richard Nixon when Gerald Ford became president ?,other
1859,What is the number of American soldiers deployed to South Korea ?,other
1860,What is the legal blood alcohol limit for the state of California ?,other
1861,What is the chemical reactivity of neon ?,other
1862,What 's the sacred river of India ?,other
1863,What 's the name of the Wilkes plantation in Gone with the Wind ?,other
1864,What are the names of all the seas in the world and what ocean do they drain into ?,other
1865,What New York City landmark has 168 steps to its crown ?,other
1866,Where did the Mayan Indians live ?,other
1867,What amount of folic acid should an expectant mother take daily ?,other
1868,What is the tallest building in Japan ?,other
1869,What is the oldest website on the Internet ?,other
1870,What trade did the 15th and 16th century Portuguese hope to control between Asia and Europe ?,other
1871,Where is the largest post office building in the world ?,other
1872,Where on the Internet can I get information about the Fifth Amendment on the American Bill of Rights ?,other
1873,What was John Steinbeck 's travelling companion Charley ?,other
1874,"What are the world 's three largest oceans , in order of size ?",other
1875,What number of American soldiers remain unaccounted from the Vietnam war ?,other
1876,Where is the Statistical Abstract of the United States online ?,other
1877,What lake is Sheboygan on ?,other
1878,Where do hyenas live ?,other
1879,What is the greatest hiking Web site ?,other
1880,Where can I get information on the original 13 US colonies ?,other
1881,What does an edentulous smile lack ?,other
1882,What is the electronic device used to produce visual displays corresponding to electric signals ?,other
1883,"Where was the Cisalpine Republic , 1797-185 , ?",other
1884,Which area produces the least acidic coffee ?,other
1885,On what avenue is the original Saks department store located ?,other
1886,What strait links the Mediterranean Sea and the Atlantic Ocean ?,other
1887,Where is the Isle of Man ?,other
1888,What ability has the silkworm moth lost through domestication ?,other
1889,What fastener did Whitcomb Judson patent in 1893 ?,other
1890,What does a resurrectionist steal ?,other
1891,Where are the busiest ports in the world ?,other
1892,Where are there aborigines ?,other
1893,What was the former residence of Scottish kings in Edinburgh ?,other
1894,Where is Windsor Castle ?,other
1895,Where did Wile E. Coyote always get his devices ?,other
1896,What is the horsepower of the shuttle boosters ?,other
1897,What scale measures earthquakes ?,other
1898,What 's the world 's longest suspension bridge ?,other
1899,Where did makeup originate ?,other
1900,What is the chromosome number of an elephant ?,other
1901,"What islands got their name from the Spanish baja mar , meaning shallow water ?",other
1902,Where could I go to take a ride on a steam locomotive ?,other
1903,In 139 the papal court was forced to move from Rome to where ?,other
1904,What 's men 's par on a 455-yard golf hole ?,other
1905,"What did 8 , CD NNS VBP TO VB NNP POS NN .",other
1906,What ocean does Mauritania border ?,other
1907,What are close encounters of the first and second kind ?,other
1908,What kind of patent did Ermal Fraze get in 1963 ?,other
1909,What arch can you see from the Place de la Concorde ?,other
1910,What does a dipsomaniac crave ?,other
1911,What island group is Guadalcanal a part of ?,other
1912,What did the Yalta Conference lead to ?,other
1913,Where did the ukulele originate ?,other
1914,Where can I find book reviews of `` Turbulent Souls '' ?,other
1915,"What deck of cards includes the Wheel of Fortune , the Lovers , and Death ?",other
1916,What should the oven be set at for baking Peachy Oat Muffins ?,other
1917,"Where can I find information about Bob Barr , representative from Georgia ?",other
1918,What 's the most powerful card in Euchre ?,other
1919,What are the developmental stages of a swimmer ?,other
1920,What commodity 's shortage was the largest single factor in keeping North American cars off the roads during World War II ?,other
1921,What do camels store in their humps ?,other
1922,Where does tuberculosis come from ?,other
1923,What 's the nearest star to Earth ?,other
1924,What ocean is the largest in the world ?,other
1925,Where is Santa Lucia ?,other
1926,What is the name of the planet that the Ewoks live on ?,other
1927,Where is the oldest living thing on earth ?,other
1928,What is the longest river in the United States ?,other
1929,What river does the Grand Coulee Dam dam ?,other
1930,What famed wall supports the Badaling turret ?,other
1931,What penalty space lies between Baltic Avenue and Reading Railroad on a Monopoly board ?,other
1932,Where is the massive North Korean nuclear complex located ?,other
1933,Where can I find full written draft of CTBT ?,other
1934,What are Britain 's two longest rivers ?,other
1935,"What is the smallest thing seen under the most powerful microscope , and how big is it ?",other
1936,Where can I get cotton textiles importer details ?,other
1937,What were the first bodies visited by spacecraft ?,other
1938,Name an art gallery in New York .,other
1939,What California desert is dubbed High Desert ?,other
1940,Where did the name Daniel originate ?,other
1941,A corgi is a kind of what ?,other
1942,What shape-shifting menace did Rom come to Earth to fight ?,other
1943,"What part of Britain comprises the Highlands , Central Lowlands , and Southern Uplands ?",other
1944,What 's the shape of a camel 's spine ?,other
1945,What are you caught in if a haboob blows up ?,other
1946,"What is it that walks on four legs , then on two legs , then on three ?",other
1947,What is the population of Japan ?,other
1948,What did Benny Carter play ?,other
1949,What Metropolis landmark was first introduced in the Superman cartoons of the 1940 's ?,other
1950,What is Mark McGwire 's e-mail address ?,other
1951,What do goldfish lose if kept in dimly-lit or running water ?,other
1952,What letter does Gorbachev 's middle name start with ?,letter
1953,What 's the second-most-used vowel in English ?,letter
1954,What letter adorns the flag of Rwanda ?,letter
1955,What letter appears on the cold-water tap in Spain ?,letter
1956,What vowel do all Esperanto nouns end in ?,letter
1957,What is the alphabet for Latin ?,letter
1958,What 's the largest letter in Salvador Dali 's signature ?,letter
1959,What letter is to the right of K on a typewriter keyboard ?,letter
1960,What are the first and last letters of the Greek alphabet ?,letter
1961,What two major world religions began in India ?,religion
1962,In what religion was Isis the nature goddess ?,religion
1963,What religion has the most members ?,religion
1964,What Caribbean cult did Marcus Garvey originate ?,religion
1965,"Which is a real berry : blackberry , cranberry , raspberry , strawberry ?",food
1966,"What soft drink not only has its own video game , but was featured in its own Marvel comic book ?",food
1967,What is the most radioactive food ?,food
1968,What is the recipe or formula for Coca-Cola ?,food
1969,What 's the Southern dish made of pigs ' small intestines ?,food
1970,Madonna hocks which soft drink ?,food
1971,What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?,food
1972,What drink is the best thirst-quencher ?,food
1973,Madonna advertises for what soft drink ?,food
1974,What kind of meat is Fray Bentos synonymous with ?,food
1975,What food can I use to catch a possum ?,food
1976,What did the pyramid-builders of Egypt mainly eat ?,food
1977,Which thrilled taste buds first - Snickers or 3 Musketeers ?,food
1978,What is the world 's best selling cookie ?,food
1979,What 's the traditional drink at the Kentucky Derby ?,food
1980,What delicacy is known indelicately as pickled roe ?,food
1981,Which mayonnaise refers to itself as `` real '' mayonnaise ?,food
1982,What kind of fruit is a Yellow Transparent ?,food
1983,What chocolate bar created by Frank Mars and his wife is often called a Milky Way with peanuts ?,food
1984,Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?,food
1985,What soft drink would provide me with the biggest intake of caffeine ?,food
1986,What are the top vegetable crops in the world ?,food
1987,What cocktail inspired John Doxat to write the book Stirred-Not Shaken ?,food
1988,What future movie treat was introduced to American colonists in 1603 by Native Americans ?,food
1989,What four tastes can a human distinguish ?,food
1990,What was the first Lifesaver flavor ?,food
1991,What did brontosauruses eat ?,food
1992,What are all the different types of pizza ?,food
1993,What kind of wine is Spumante ?,food
1994,What is the most heavily caffeinated soft drink ?,food
1995,What meat complemented sweet potatoes and peas in the first TV dinner ?,food
1996,What kind of nuts are used in marzipan ?,food
1997,What beer advertised that it had `` three rings '' ?,food
1998,"To get the most caffeine , what soda should I drink ?",food
1999,What nutrients are for healthy bones and teeth ?,food
2000,What soft drink held a national flavor poll in 1967 ?,food
2001,What type of food makes you fat ?,food
2002,Name Li 'l Abner 's favorite Indian drink .,food
2003,What do ladybugs eat ?,food
2004,"When it 's time to relax , what one beer stands clear ?",food
2005,What do you get by adding Lactobacillus bulgaricus to milk ?,food
2006,What soft drink tells us to `` Go Hawaiian '' ?,food
2007,What whisky is `` known by the company it keeps '' ?,food
2008,What is `` the soft drink for adults '' ?,food
2009,What is `` the taste that beats the others cold '' ?,food
2010,"What `` melts in your mouth , not in your hands '' .",food
2011,What is the only vegetable that starts with `` z '' ?,food
2012,What foods contain the most protein ?,food
2013,What condiment do the Dutch dip their French fries in ?,food
2014,What two vegetables are combined in succotash ?,food
2015,What joins white wine to put the spritz in a Spritzer ?,food
2016,What was the first ready-to-eat breakfast cereal ?,food
2017,What food of the three bears did Goldilocks eat ?,food
2018,What beer is ` rockin ' America ? '',food
2019,What do chefs call The Master Spice ?,food
2020,What soft drink is most heavily caffeinated ?,food
2021,Name the soft drink that is `` number one in the sun . '',food
2022,What snack food has ridges ?,food
2023,What does a tarantula eat ?,food
2024,"What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?",food
2025,What do penguins eat ?,food
2026,"What drink is made up of rum , coconut milk and pineapple ?",food
2027,"What soft drink first appeared in the Old Corner Drug Store in Waco , Texas , in 1885 ?",food
2028,What beer 's name is translated as `` lion brew '' ?,food
2029,What food did Marco Polo introduce into Italy from the court of Kubla Khan ?,food
2030,Which is heavier - cream or milk ?,food
2031,What crop failure caused the Irish Famine ?,food
2032,What line of candy products included Super Skrunch and Peanut Butter Oompas ?,food
2033,What 's the main vegetable in vichyssoise ?,food
2034,What 's known as The queen of Drinks ?,food
2035,What do manatees eat ?,food
2036,What fast food is prepared with a `` secret blend of 11 herbs and spices ? '',food
2037,What ice creams contain seaweed ?,food
2038,What do you get by mixing gin and vermouth ?,food
2039,What was the food of the Greek gods called ?,food
2040,What spice do chefs pay the most for ?,food
2041,What do flatfish eat ?,food
2042,What is the recipe for Eggs Benedict ?,food
2043,What 's the most delicate-tasting member of the onion family ?,food
2044,What non-alcoholic syrup is made from pomegranate juice ?,food
2045,What is 55 times sweeter than cane sugar ?,food
2046,"What will a kid eat the middle of , and save the chocolate on the outside for last ?",food
2047,"What beer tells us , `` Grab all the gusto you can get . '' ?",food
2048,What were the first frozen foods ?,food
2049,What do river otters eat ?,food
2050,What rum is so `` mixable '' it is a one-brand bar ?,food
2051,"What cereal goes `` snap , crackle , pop '' ?",food
2052,What foods contain vitamin B12 ?,food
2053,What cooking oil has `` corn goodness '' ?,food
2054,What fruit does the ficus produce ?,food
2055,What is `` the great American family cereal '' ?,food
2056,What 's the favorite food of dragonflies ?,food
2057,What is Nero Wolfe 's favorite drink during office hours ?,food
2058,What powdered soft drink mix went into space ?,food
2059,Which breakfast cereal brought you `` the best each morning '' ?,food
2060,What 's the most extensively grown and eaten food ?,food
2061,Which condiment was once sold as a patent medicine ?,food
2062,What cocktail do you concoct with whisky and sweet vermouth ?,food
2063,Which soft drink does Madonna advertise for ?,food
2064,Which type of soda has the greatest amount of caffeine ?,food
2065,What drink contains as many types of rum as possible ?,food
2066,"What drink is formed of tequila , orange juice and galliano ?",food
2067,What 's the largest U.S. agricultural crop by weight ?,food
2068,What was the only country you were allowed to drive into Israel from in 1979 ?,country
2069,What two countries are linked by the Brenner Pass ?,country
2070,What country would you visit to ski in the Dolomites ?,country
2071,What country imposed the Berlin Blockade in 1948 ?,country
2072,What nationality was Jackson Pollock ?,country
2073,What are the top five oil-producing countries in the world ?,country
2074,"What country covers 8 , 600 , 387 square miles ?",country
2075,What country received all the Nobel Prizes awarded in 1976 ?,country
2076,What country is the world 's largest importer of cognac ?,country
2077,What nation boarders Mozambique ?,country
2078,Name the country which Honecker lived in .,country
2079,What country has problems with hooligans ?,country
2080,What countries have the largest armed forces in the world ?,country
2081,What country has declared one-fifth of its territory off-limits to Russians ?,country
2082,What nationality is a Sicilian ?,country
2083,What nationality is Ileana Cotrubas ?,country
2084,What European country is home to the beer-producing city of Budweis ?,country
2085,What country did the Nile River originate in ?,country
2086,What country are Godiva chocolates from ?,country
2087,What country was General Douglas McArthur in when he was recalled by President Truman ?,country
2088,What bordering country is due north of Costa Rica ?,country
2089,What South American country won its first World Cup soccer title in 1978 ?,country
2090,What is a country that starts with the letter x ?,country
2091,What country was Brian Boru an 11th-century king of ?,country
2092,What country is Mount Everest in ?,country
2093,What 's the fifth-largest country in the world ?,country
2094,What country has the best defensive position in the board game Diplomacy ?,country
2095,What countries does the Mont Blanc Tunnel join ?,country
2096,What country 's royal house is Bourbon-Parma ?,country
2097,What is the country of origin for the name Thomas ?,country
2098,What are the five richest countries in the world ?,country
2099,What African country is governed from Ouagadougou ?,country
2100,What country in 1998 had the most suicides regardless of population size ?,country
2101,What country has the port of Haifa ?,country
2102,What country was Kim Philby really working for ?,country
2103,What nationality is Gorbachev ?,country
2104,What country was A Terrible Beauty to Leon Uris ?,country
2105,What country was Mikhail Gorbachev the leader of ?,country
2106,What was the nationality of Jackson Pollock ?,country
2107,"What European country boasts the city of Furth , found where the rivers Rednitz and Pegnitz converge ?",country
2108,Name the largest country in South America .,country
2109,What countries have the largest areas of forest ?,country
