,texts,labels
23620,In what internal publication was Comcast's union stance formally enumerated?,cremat
23621,On what aspect did Black Enterprise Magazine name Comcast a top 15 employer?,desc
23622,How much did this PAC raise for candidates in US elections from 2011 through 2012?,money
23623,Which ESPN channels are unavailable for Comcast?,other
23624,What magazine was determined as one of the best places to work in 2009?,cremat
23625,What were shares worth in 2012?,money
23626,How much was Jerrold Electronics?,count
23627,How much debt did Comcast have in 2004?,money
23628,What metropolitan areas did Comcast give Time Warner?,other
23629,Which two partners owned Jerrold Electronics?,ind
23630,How much of NBCUniversal did CNBC announce Time Warner would own?,count
23631,What was Time Warner Cable attempting to buy?,other
23632,What did Spectacor buy from Comcast?,other
23633,What is the only industry to score above a 60?,gr
23634,What are the names of the cable-only channels by Time Warner?,other
23635,What was the name of The Verge's investigative series?,cremat
23636,What does Comcast believe is best for its employees?,desc
23637,What newspaper was deemed the best place to work?,cremat
23638,How much did the FCC charge Comcast and Time Warner for the investigation?,money
23639,How much stock was Vivendi forced to buy?,count
23640,What is the name of the Emergency Alert System in Philadelphia?,other
23641,What was the original name of the Golf Channel?,other
23642,What is the average age of Comcast's board of directors?,period
23643,What is CableFAX known for?,reason
23644,What did Ralph J. Roberts sell in 1963?,other
23645,How much debt did SBC Communications have?,money
23646,How much did Comcast bid for ESPN?,money
23647,How much of Lenfest did Comcast own?,count
23648,What type of definition does The Consumerist use?,def
23649,What has Comcast replaced its obsession with sales with?,other
23650,The Washington Post mentioned the Comcast organization in which city?,city
23651,Who reported that Time Warner was placing a bid in November 2009?,ind
23652,What is the name of Time Warner Cable's variety network?,gr
23653,What's the medical term for TB when it spreads from the lungs to other parts of the body?,termeq
23654,The uniqueness of Mycobacterium tuberculosis is due to its high level of what type of molecule?,other
23655,"If you're around someone with active TB, what's the chance you'll contract it expressed as a percentage?",perc
23656,What part of the mycobacterial cell makes tuberculosis more difficult to treat?,body
23657,"If a person has TB that's resistant to rifampicin and isoniazid, which type of the disease do they have?",dismed
23658,"As immunosuppression goes up in tuberculosis cases, what risk rises with it? ",other
23659,"At any given time, about how much of all the people in the world has M. tuberculosis?",count
23660,What vaccine are researchers trying to improve on?,dismed
23661,What drug in the running to treat multi drug resistant TB has already gotten FDA approval?,dismed
23662,What symptom will result if TB infection causes a Rasmussen's aneurysm?,dismed
23663,Is the division rate of the TB bacterium fast or slow relative to other bacteria?,other
23664,"Left untreated, about how many people could contract tuberculosis from an active TB patient in a year?",count
23665,"If the lungs are infected by TB via bloodstream, what's the type of focus?",other
23666,Isoniazid is one of the two most popular drugs for TB treatment; what's the other one?,dismed
23667,"What's the minimum number of second-line medication classes your TB would have to resist to make it count as ""extensively drug-resistant""?",count
23668,"In nature, what ""helper"" does the MTB bacterium require to grow?",other
23669,In what general area of the lungs is SImon focus usually located?,other
23670,What type of bacteria-attacking medicine will treat tuberculosis?,dismed
23671,What people in Australia and Canada have a much higher risk of TB infection than other residents?,ind
23672,In what decade was TB's communicability finally realized?,date
23673,What do some people say is even worse than the effects of tuberculosis itself?,desc
23674,"Despite FDA approval, how much more likely to die are patients who take bedaquiline in addition to the standard TB regimen?",count
23675,Does the majority of fatalities from TB occur in developing countries or industrialized nations?,other
23676,"If TB becomes chronic, what lasting effect might it have on the lung's upper lobes?",desc
23677,How long is the period between division of MTB cells?,period
23678,"If you contracted tuberculosis today, what's the estimated gestation period before you could spread the infection to others?",period
23679,What sign of TB infection would a lab be looking for in a sputum culture?,symbol
23680,Drug-resistant TB is one of the barriers to success of the Stop TB Partnership's initiative; what's the other other?,other
23681,What's the only antibiotic that might be effective against totally drug-resistant TB?,dismed
23682,In what year did the risk of dying from TB reach half what it was in 1995?,date
23683,In what decade did some strains of drug-resistant TB start showing up?,date
23684,What did Britain try to get people to stop doing to reduce the spread of TB in public?,desc
23685,What population segment in China struggles to get follow-up care for TB infection?,other
23686,What group of people can add to the TB stigma by treating patients as troublesome or unwanted?,gr
23687,What's the name of the subunit vaccine being studied in South Africa?,dismed
23688,"Along with cough, weight loss, and night sweats, what's the fourth classic symptom of the disease?",dismed
23689,"What's the other name for ""disseminated tuberculosis""?",termeq
23690,How much time does it take most bacteria to divide?,count
23691,"If a scientist didn't want to use an acid-fast staining technique, what type of microscopy could they use instead?",other
23692,What vesicle is the temporary holding room for the M. tuberculosis bacterium during phagocytosis?,other
23693,"Four areas of the body are usually safe from TB infection, including skeletal muscles, heart, and thyroid; what's the fourth?",other
23694,What replaces scarring?,other
23695,What liquid would you need from a patient to perform IGRAs?,substance
23696,What segment of the population gets the TB vaccine in countries like Canada with a very low incidence of infection?,other
23697,Cases of totally drug-resistant TB have been found in what country in addition to Italy and India?,country
23698,"New studies have found that half of reactivation cases of tuberculosis might actually be due to what other ""re-"" word?",word
23699,How much did China reduce its rate of death from TB in the 20 years leading up to 2010?,count
23700,What event is celebrated on March 24th to recognize the test for latent TB?,event
23701,"What were the ""treatment"" facilities for poor people with TB in the early 1900s called?",other
23702,About how much had the death rate from TB been reduced in Europe by the midpoint of the 20th century?,count
23703,What do some people think we need more of to prevent for-profit providers of TB treatment from over-prescribing?,other
23704,What is the infection rate for people not in close contact with TB?,other
23705,What replicates inside the pulmonary alveoli?,other
23706,What is the section of lung not affected by TB called?,termeq
23707,What is usually diagnosed using just signs and symptoms?,dismed
23708,What is used to test for sarcoidosis?,other
23709,What did the World Health Organization create in 2006?,other
23710,What is used to kill antibiotics?,other
23711,Someone who is not susceptible to MTP develops what?,other
23712,What candidate is in phase I and II?,other
23713,What is the prize for vaccine development set at?,other
23714,What is it called when people have symptoms?,termeq
23715,What removes all stains from MTB?,other
23716,The chemical composition of what wall makes TB easy to treat?,substance
23717,What is low-quality medication an example of a lack of?,dismed
23718,How much has the US reduced its TB mortality rate by?,count
23719,Who gifted Stop TB Partnership a large amount of money for improving vaccinations?,ind
23720,What was consumption originally called?,termeq
23721,What grows outside of the cells of a host organism?,other
23722,What is another name for the Kinyoun stain?,termeq
23723,What form of tuberculosis has pasteurized milk caused?,dismed
23724,What do the bacterium identify?,other
23725,What is type of transmission is found in the lungs?,other
23726,What is used by bacteria to destroy the host's immune system?,other
23727,What medicine treats scar tissue?,dismed
23728,Which two drugs are used simultaneously to treat latent TB?,dismed
23729,What was the chance of death from HIV in 2008?,perc
23730,What happens to the death rate for people taking delamind?,desc
23731,How often do lipids divide?,count
23732,What become blue when stained?,other
23733,What kind of tests are common in developing countries?,other
23734,What has more false-positives than the Mantoux tuberculin test?,other
23735,What is not given to high risk people?,other
23736,Who developed the classification of HIV-associated TB?,ind
23737,How many main limitations does the BCG vaccine have?,count
23738,What are lower lobes in the lungs often more affected by?,other
23739,What divides faster than other bacteria?,other
23740,What does the combination of a lysosome and a phagolysosome create?,other
23741,What type of bacilli do interferon-y release assays look for?,other
23742,How much greater is the mortality rate from TB for racial and ethnic minorities?,count
23743,Who have been performing studies on the relationship between stigma and mortality?,ind
23744,Who approved the drug delamanid?,ind
23745,"Outside of employment, what is the other main issue that affirmative action focuses on?",desc
23746,What is another example aside from racial quotes of affirmative action for collegiate admissions?,other
23747,"In which document did the term ""affirmative action"" first appear?",cremat
23748,Who was the true backer of the cause of affirmative action?,ind
23749,"The ""To Secure These Rights"" findings wanted desegregation of which institution?",gr
23750,Which section of the legislation was considered the most controversial?,other
23751,What kind of classification was subject to strict scrutiny?,other
23752,Which groups can be categorized as Native Americans?,gr
23753,Which idea is the controversy of affirmative action primarily based upon?,desc
23754,What does the racial preferences debate indicate about universities and colleges?,desc
23755,What was going on at Harvard University during the 2003 - 04 academic year?,desc
23756,What position of power did Harold L. Ickes hold?,title
23757,Who did Eisenhower believe should be allowed to decide the nature of discrimination laws?,ind
23758,What was John F. Kennedy's criticism of the President based on?,desc
23759,What was considered to be a major cause of the increase in educational gap?,reason
23760,"How much of the Latino population did Mexican Americans, Puerto Ricans and Cuban Americans make up in 1991?",count
23761,What law type did Asian immigrants struggle with?,other
23762,What did proponents of affirmative action claim some of the effects of policies that support affirmative action had done?,desc
23763,"Other than African Americans, who do detractors of affirmative action claim benefit most from affirmative action?",ind
23764,"Outside of promoting diversity, was does Eastland believe the other reason to be in favor of affirmative action is?",reason
23765,What claim did Ronald Dworkin make about the expectations that a college application should not have?,desc
23766,What did the law passed by the State of Texas guarantee?,other
23767,What did two prominent black professors point out at the panel discussion?,desc
23768,In which publication did Sander publish an article questioning racial preferences in law schools?,cremat
23769,Who did the organizations file the complaints with?,ind
23770,Studies showed that discrimination in both business sectors and education resulted in advantages for what group of people?,other
23771,What was the policy of dividing land among families of color referred to as?,desc
23772,Who did employers routinely blacklist of fire?,ind
23773,What was established in 1953?,other
23774,Which order was issued soon after Kennedy took office?,other
23775,Which other Executive Order did the Civil Right's Act work closely with?,gr
23776,Which industry of jobs did the legislation target?,gr
23777,Which administration allowed affirmative action to take a backseat to other issues?,gr
23778,What were the affected industries in terms of regulation as a result of Executive Order 10925?,gr
23779,"In relation to other major ethnic groups, what is the education level of Latinos?",other
23780,What does affirmative action supposedly aim to do?,desc
23781,Which speech did Bill Clinton's speech draw parallels to?,cremat
23782,What has the concept of workplace diversity caused employers to do?,desc
23783,What did a study claim about the beliefs of faculty members on increased diversity?,desc
23784,At who's expense other than Asian Americans are upper-class African Americans and Hispanic Americans supposedly benefiting?,ind
23785,What moral position does Shelby Steele hold?,title
23786,What did Eastland believe the founders of affirmative action did not consider?,desc
23787,Which argument is being made by those who oppose affirmative action in relation to the compensation argument?,desc
23788,What portion of black Harvard undergraduates came from families in which all four grandparents were born into the African American community?,other
23789,What did Sander's study show in terms of black law students rankings?,other
23790,How were rebounds of minority enrollment explained in Long's report?,manner
23791,What did the admissions policy of the University of Texas supposedly violate?,desc
23792,"Other than Asian students, who else was allegedly being discriminated against?",ind
23793,Who was the target of the filing?,ind
23794,Which part of the constitution was the basis for policies that were developed during the Civil Rights Movement?,other
23795,What was the committee especially disturbed by as indicated in their report?,other
23796,Which position was formulated as a result of Executive Order 9980?,title
23797,What was the main purpose of the Government Contract Committee?,reason
23798,Who did Lockheed sign an agreement with to seek out more minority workers?,ind
23799,"Aside from the construction industry, which other group was one of the main offenders against equal opportunity laws?",gr
23800,What is an example case that can help display where upholding a racial classification is beneficial?,other
23801,How much land did the Native Americans own in 1934?,count
23802,What did President Clinton claim would not be enough to give everyone in American equality?,other
23803,What is the failure rate for black law school graduates compared to whites for the bar exam?,perc
23804,What does Shelby Steele believe that the true concept of affirmative action is?,desc
23805,What are public universities not allowed to do?,desc
23806,How much does the article estimate the black lawyer population would potentially grow if affirmative action was ended?,count
23807,What did Princeton claim the real reasons for the rejection of Li's application was?,reason
23808,"Outside of employment, what is the other lesser issue that affirmative action focuses on?",desc
23809,Which group of people did the Wagner Act fail to protect?,gr
23810,"The ""To Secure These Rights"" findings did not want desegregation of which institution?",gr
23811,Who's authority did Truman want to increase throughout the states?,ind
23812,What position of importance other than Senator did Everett Dirksen hold?,title
23813,What kind of classification was not subject to strict scrutiny?,other
23814,What was the final vote count for the Supreme Court over the issue?,count
23815,What opportunities were few for black veterans?,other
23816,"In relation to whites, what was the poverty rate for Native Americans in 1990?",perc
23817,"According to studies, what are Asians perceived to be lacking?",other
23818,What was President Clinton's response to the claim that affirmative action was hurting the white middle class.,desc
23819,Who primarily makes up America's poor group?,ind
23820,What argument does Sowell make in his claim that non - preferred minorities have less incentive to perform at their best?,desc
23821,"According to opposition believers, who should be punished for discrimination?",ind
23822,"Instead of being allowed to set numerical targets, what did the Court rule that universities are allowed to do?",desc
23823,What does the racial preferences debate not indicate about universities and colleges?,desc
23824,Which legislative work prohibited the use of racial preferences for admissions in the state of California?,cremat
23825,What are the Universities waiting for before proceeding with the lawsuit?,other
23826,What is another example aside from racial quotes of non-affirmative action for collegiate admissions?,other
23827," In which document did the term ""non-affirmative action"" first appear?",cremat
23828,Who was the true backer of the cause of non-affirmative action?,ind
23829,Which risk associated with serving wasn't specifically highlighted by the findings?,other
23830,What was anyone who received federal funding of any sort required to do without the Executive Order?,desc
23831,Which section of the legislation was considered the least controversial?,other
23832,Which administration allowed affirmative action to take a frontseat to other issues?,gr
23833, What were the affected industries in terms of deregulation as a result of Executive Order 10925?,gr
23834,Which groups can be categorized as Non-Native Americans?,gr
23835,m of discrimination did early African immigrants experience?,other
23836,Which idea is the controversy of non-affirmative action primarily based upon?,desc
23837,"Other than failing to achieve its goal, what else do people who agree with affirmative action claim it has?",desc
23838,What claim did Ronald Dworkin make about the expectations that a college application should have?,desc
23839,What was going on at Harvard University during the 2007 - 08 academic year?,desc
23840, What area of study did professor Mark Long have a job in?,other
23841, Studies showed that discrimination in both business sectors and education resulted in disadvantages for what group of people?,other
23842, What position of power did Clark L. Ickes hold?,title
23843,Who did Eisenhower believe should be disallowed to decide the nature of discrimination laws?,ind
23844, What was John F. Kennedy's support of the President based on?,desc
23845, What did supporters claim that Title VII advocate?,ind
23846, Which piece of legislation was ended in 1969?,other
23847,What was not considered to be a major cause of the increase in educational gap?,reason
23848,"How much of the Latino population did Mexican Americans, Puerto Ricans and Cuban Americans make up in 1911?",count
23849, What law type did African immigrants struggle with?,other
23850, What does affirmative action supposedly not aim to do?,desc
23851,What did proponents of affirmative action claim some of the effects of policies that reject affirmative action had done?,desc
23852,"Other than Asian Americans, who do detractors of affirmative action claim benefit most from affirmative action?",ind
23853,"Outside of promoting diversity, was does Eastland believe the other reason to be against affirmative action is?",reason
23854, What do some commentators reject the irony of policies resulting from affirmative action is?,desc
23855,What did two prominent white professors point out at the panel discussion?,desc
23856,In which publication did Sander publish an article not questioning racial preferences in law schools?,cremat
23857,What did the plaintiffs claim the university didn't have for an admissions policy?,other
23858,Who filed the lawsuits with the Universities?,ind
23859, Who did the organizations not file the complaints with?,ind
23860,"Affirmative action does attempts to remove disadvantages, but also to ensure what about the number of people in a field?",other
23861, Who did employers routinely hire?,ind
23862, What was established in 1913?,other
23863,Which order was issued soon after Kennedy lost office?,other
23864,What is an example case that can help display where upholding a racial classification is not beneficial?,other
23865,"In relation to other major ethnic groups, what is the education level of Blacks?",other
23866,Which speech did Bill Clinton's speech draw differences from?,cremat
23867,What has the concept of workplace diversity caused employers not to do?,desc
23868,What did a study claim about the beliefs of faculty members on decreased diversity?,desc
23869,What is the failure rate for black law school graduates compared to asians for the bar exam?,perc
23870,What does Shelby Steele believe that the false concept of affirmative action is?,desc
23871,What did Westland believe the founders of affirmative action did not consider?,desc
23872,Which argument is being made by those who support affirmative action in relation to the compensation argument?,desc
23873,What portion of black Harvard undergraduates came from families in which all four grandparents were born into the Asian American community?,other
23874,What did Sander's study show in terms of white law students rankings?,other
23875," Other than African students, who else was allegedly being discriminated against?",ind
23876, Who was not the target of the filing?,ind
23877,What was the committee not at all disturbed by as indicated in their report?,other
23878,Which position was formulated as a result of Executive Order 9?,title
23879,What was the last purpose of the Government Contract Committee?,reason
23880,Who did Lockheed sign an agreement with to seek out more minority workers?,ind
23881, How much land did the Native Americans own in 1914?,count
23882,What did President Clinton claim would be enough to give everyone in American equality?,other
23883, What are public universities allowed to do?,desc
23884,How much does the article estimate the black lawyer population would potentially grow if affirmative action started?,count
23885, What did Princeton claim the real reasons for the approval of Li's application was?,reason
23886,Which group of people did the Wagner Act protect?,gr
23887,Who's authority did Truman want to decrease throughout the states?,ind
23888,What position of importance other than Mayor did Everett Dirksen hold?,title
23889, What opportunities were few for hispanic veterans?,other
23890,What was President Clinton's response to the claim that affirmative action was not hurting the white middle class.?,desc
23891, Who primarily makes up America's rich group?,ind
23892,What argument does Sowell make in his claim that preferred minorities have less incentive to perform at their best?,desc
23893,Which legislative work did not prohibit the use of racial preferences for admissions in the state of California?,cremat
23894,"Even though Li did not get rejected, what was done instead of a straight rejection?",desc
23895,What are the Universities waiting for after proceeding with the lawsuit?,other
23896,Was competition suspended due to the first world war? ,other
23897,Is the competition open to anyone? ,other
23898,May Welsh clubs enter the competition? ,other
23899,Has the number of entrants stayed the same? ,other
23900,Do clubs replay each other?,other
23901,Do the FA Cup winners qualify for anything?,other
23902,Is the cup engraved for the winner? ,other
23903,How claims to have stolen the FA cup? ,manner
23904,is the Fa cup sponsered? ,other
23905,Who is the lowest rank to play in the  third round proper?,other
23906,Has the final been played by a two clubs outside of the top divisions? ,other
23907,Who used to brodcast the matches on the radio? ,ind
23908,Who had FA cup coverage from 1988-1997?,ind
23909,Is there anyone automatically eligible? ,ind
23910,Has a Welsh team ever won a competition? ,other
23911,What is the most games played a team to reach the final?,sport
23912,Did that used to have a different name?,other
23913,Is there a name for the specific venue? ,other
23914,What is the required quality of the pitch? ,other
23915,What is the  parts of the trophy? ,other
23916,Who is the only non league giant killer to win a cup?,ind
23917,What level where they? ,other
23918,Who was the first clubs have won the fa cup as part of a league cup double? ,gr
23919,Has the final been won by a club outside of the top divisions? ,other
23920,Who show the 2011 final? ,ind
23921,Who else can play? ,ind
23922,Have any other countries ever competed? ,country
23923,Is there seeding?,other
23924,What is the cup called now?,termeq
23925,Can they extend their deal? ,other
23926,Who was the first outside club to win? ,gr
23927,Does ESPN still hold the contract? ,other
23928,"In the modern era, has any non-league team reached the quarter finals??",gr
23929,Who won the first and second cups? ,ind
23930,What was Webly stadium called at that time? ,other
23931,Can new clubs play too? ,other
23932,How did people feel about Manchester's decision? ,manner
23933,Did that ever happen again? ,other
23934,Does the loser of the cup gain anything?,other
23935,Does the media showcase giant killers? ,other
23936,Who did they delete for the cup? ,ind
23937,What place did Chasetown come in?,other
23938,Has any club won both in a same season? ,gr
23939,Has a woman ever broadcast a match? ,other
23940,What do the losers receive?,other
23941,Do I need a stadium to compete? ,other
23942,Has any other  country been allowed to enter the competition since? ,country
23943,What happened during those years? ,desc
23944,what about the FA Cup winner?,desc
23945,Was it always held in Millennium Stadium? ,other
23946,Where was the first #G surface game played? ,other
23947,Who won the bid? ,ind
23948,How much has the number of entrants decreased in recent years?,count
23949,What do FA Cup losers qualify for?,other
23950,What is it called when a higher ranked team beats a lower ranked team?,termeq
23951,What network has never covered the FA Cup?,gr
23952,Who was expected to make a bid for the 2010-11 season?,gr
23953,"In past eras, has a non-league team reached the quarter finals?",other
23954,Who lost the first and second cups?,ind
23955,What season did Steven Gerrard score a goal?,date
23956,Who is not automatically eligible?,ind
23957,What titles did Machester United not want to defend by pulling out of the FA Cup?,title
23958,How has the number of entrants changed in the League Cup?,manner
23959,What ensures that clubs below Level 9 and 10 enter the competition at later stages?,reason
23960,What do UEFA Europa League winners qualify for?,other
23961,In which decade was The Kennington Oval not used as a semi-final venue?,date
23962,What was the required quality of the pitch before 2015-16?,other
23963,"What was the new, larger design known as?",termeq
23964,In what competition is the sponsor's name not in the title?,sport
23965,What is not considered an important part of the tradition?,other
23966,Who lost to Arsenal in 1993?,ind
23967,What leagues cannot compete in the competition?,gr
23968,What was Arsenal's score against Manchester United in the 2015 final?,other
23969,What season were qualifying rounds taken out of the tournament?,date
23970,Which season did Wembly stadium close?,date
23971,What season can newly formed clubs start playing in?,date
23972,How has the amount of members in the Premier League and Football League changed?,manner
23973,In what season was the UEFA Champions League not held on the normal day?,date
23974,Who designed the third replica?,ind
23975,Who did BT Sport transfer the rights package to?,ind
23976,What is the maximum number of games needed to win?,count
23977,In what season did the League Cup beat its long standing record?,date
23978,What has the FA not cited as a reason to use Wembley?,reason
23979,Where was the last match with a 3G surface played?,other
23980,What is not the sponsor from 2015 to 2018?,gr
23981,Who won the FA Cup that year?,ind
23982,Which competitions do not make a team eligible if the team has played in them in the previous season?,sport
23983,What would entering both tournaments not do?,desc
23984,What season did the Channel Island club play for the last time?,date
23985,How much did clubs replay each other after the 1990s?,count
23986,In what season did UEFA allow runners-up to qualify for the Europa League?,date
23987,What was the Millennium Stadium originally named?,other
23988,What is behind the Royal Box?,other
23989,What was the last finalist from inside the top two tiers?,other
23990,What type of government did the Puritan settlers establish?,gr
23991,"Who is the Yale graduate, inventor, and arms manufacturer that had a large positive impact on the New Haven economy in the late 18th century?",ind
23992,What multi-use project in New Haven is the largest residential building in Connecticut?,other
23993,Funding was awarded to Connecticut in 2010 and 2011 to build what line with a southern terminus in New Haven?,other
23994,"Though harboring transitive properties, what Koppen climate classification does the New Haven climate more closely characterize?",other
23995,On what type of city plan was New Haven laid out upon the founding of the area?,other
23996,What New Haven trial is known to be the longest in the history of Connecticut?,event
23997,What scholarship is awarded in New Haven by Yale University to public school students meeting specified criteria?,other
23998,What distinction was afforded to New Haven in 2014 by Livability.com?,desc
23999,"In addition to Yale Reparatory Theatre, what are two additional major theatre houses located in New Haven?",other
24000,What is the name of a prominent contemporary art gallery on Orange Street in New Haven?,other
24001,What is the name of the major daily editorial newspaper for the city of New Haven?,cremat
24002,What form of public transportation preceded the current New Haven Division bus routes?,other
24003,What east-west artery in New Haven serves Union Station? ,other
24004,Yale and New Haven are conjointly attempting to build the area into a research hub for what two industries?,gr
24005,What static inverter plant lies near New Haven? ,other
24006,From what colony did the original 500 Puritan settlers originate?,other
24007,What date is still commemorated by Powder House Day in New Haven?,date
24008,The students of what New Haven university formed an ad-hoc militia to confront the Redcoats?,gr
24009,What was the New Haven Arms Company later renamed?,gr
24010,What major U.S. interstate runs along the Long Wharf section of New Haven?,other
24011,What was the distinguishing issue of the lawsuit over which 18 white firefighters in New Haven sought relief from the U.S. Supreme Court?,desc
24012,What season is typically characterized as humid and warm in New Haven?,date
24013,"What downtown New Haven restaurant was cited by the New York Times, Esquire and Wine Spectator for its outstanding Spanish cuisine?",other
24014,Under what immediate jurisdiction of the Catholic Church does New Haven fall?,other
24015,What New Haven institution did former U.S. president Bill Clinton and Hillary Rodham Clinton both attend?,gr
24016,What was the primary legal issue at the center of the suit filed against New Haven by firefighters?,desc
24017,For which long-time New Haven resident and former Yale student is Doonesbury named?,ind
24018,What constant in two cities can create disparities in analysis by way of distribution over differing land areas?,other
24019,What is the colloquial term afforded to New Haven-style pizza?,termeq
24020,What was the inaugural year of the New Haven St. Patrick's Day parade?,date
24021,What is the civic news forum that specifically reports on downtown New Haven? ,other
24022,What sports complex was shuttered in New Haven by the DeStefano administration in 2002? ,other
24023,What major tennis event take place annually every August in New Haven?,sport
24024,What division of Yale University is credited with nurturing the architectural component of New Havens economy?,gr
24025,"In 1868, which famous author is reported to have declared New Haven's Hillhouse Avenue to be ""the most beautiful street in America?""",ind
24026,In what architectural style is the gateway of Grove Street Cemetery notably designed?  ,other
24027,Which transit lines out of Union Station are ranked as the busiest routes in the U.S.?,other
24028,For which New Haven neighborhood did the Orange Street bike lane provide a connection to downtown? ,other
24029,"What is another name for Connecticut Route 15, which provides an alternate route from traveling on 1-95/1/91?",other
24030,What overarching New Haven medical center is the Smilow Cancer Hospital a part of?,other
24031,What Spielberg franchise was filmed in New Haven in 2008?,cremat
24032,"What New Haven thoroughfare runs between Interstate 95, downtown, and the neighborhood known as The Hill?",other
24033,What specific service sector has substantially increased in downtown New Haven in recent years?,gr
24034,Downtown New Haven contributes approximately how many jobs to the city?,count
24035,What east-central neighborhood in New Haven is home to a large number of Italian-Americans?,other
24036,What was the Charles Pillsbury's nickname during college?,ind
24037,"Neighborhoods and blocks, as opposed to municipalities, are both examples of what?",other
24038,What state university is located in New Haven?,gr
24039,What weekly entertainment print news source for New Haven is backed by The Register?,other
24040,What was New Haven's last professional sports team?,sport
24041,"Of the three churches flanking New Haven Green, which is home to a notorious 17th century crypt?",other
24042,After which revolutionary war hero and New Haven native was Black Rock Fort rechristened upon reconstruction in 1807?,ind
24043,What notable New Haven attraction constructed in 1847 was located at Lighthouse Point Park?,other
24044,"Which transit line out of Union Station provides service to Hartford and Springfield, Massachusetts?",other
24045,"In addition to Orange Street, what is a bike route recommended for use by the city of New Haven?",other
24046,What thoroughfare in New Haven features the only highway tunnel in Connecticut?,other
24047,What two major thoroughfares lie to the north of New Haven towards Hamden? ,other
24048,What hospital in New Haven provides notable cardiac emergency care? ,other
24049,What is the population of New Haven according to the 2010 United States Census?,other
24050,Under whose leadership did the Governor's Foot Guard break into the powder house to arm themselves?,ind
24051,What was the nickname given to Connecticut due to the large number of arms manufacturers that arose in the state? ,gr
24052,"What ethnic group currently comprises approximately half the population of East Haven, West Haven and North Haven?",gr
24053,"In addition to Stop & Shop, what new supermarket is located one block from the Green and is poised to serve the growing downtown population?",other
24054,"What is the name of the neighborhood in New Haven that rests between the Mill and Quinnipiac rivers, and is comprised primarily of an immigrant community?",other
24055,What is the second largest employer in New Haven?,gr
24056,With what religious movement do many Puerto Ricans in New Haven associate?,gr
24057,"What day marked the beginning of New Haven being overwhelmed by 12,000 individuals protesting the Black Panther trials? ",date
24058,What is the minimum attendance rate for a student to be eligible for the New Haven Promise Scholarship?,perc
24059,What ingredient is notably absent from a New Haven-style pizza when ordered plain?,substance
24060,What was the original name of the College Street Music Hall?,other
24061,What New Haven gallery is housed in the Erector Square complex located in the Fair Haven neighborhood? ,other
24062,Who sponsors the New Haven Jazz Festival?,ind
24063,Channel 65 is New Haven's home to what PBS affiliate? ,other
24064,What mode of public transportation in New Haven phased out the trolley service in the 1920's and 1930's?,other
24065,"In addition to Yale employees and financial services, companies in what industry can currently be found in the functioning areas Science Park?",gr
24066,"At what New Haven university is The Gilmore Girls hypothetically set, at least in part? ",gr
24067,New Haven County makes up the outer limits of what major metropolitan area?,other
24068,What did New Haven Colony not permit that principally distinguished it from Connecticut Colony?,other
24069,In the 21st Century what has happen to most of Downtown New Haven in terms of retail?,desc
24070,What is the name for the popular feature that ascends the cliffside of East Rock?,other
24071,What is the name of the district nearing the harbor of the city?,other
24072,What is the total population of New Haven as reported by the U.S. Census Bureau in 2010?,other
24073,"In addition to Jews, what other religious community comprises a large share of the non-Catholic population of New Haven?",gr
24074,What website gave critical acclaim to New Haven for the city's food?,other
24075,What is the approximate seating capacity of the New Haven Athletic Center?,other
24076,Which transit line out of Union Station provides service between Vermont and Washington D.C.?,other
24077,What is the name of the trail that runs from to New Haven all the way to Eastern Massachusetts?,other
24078,The city of New Haven was often referenced several time by a character in a very popular novel which name was?,city
24079,What is the population of New Haven City in 2010?,other
24080,In 1678 what was  the new name of the Northern part of New Haven?,other
24081,Power House Day is celebrated on what day in New Haven?,date
24082,What is the name of the slaveship that once sit in New Haven Harbor?,other
24083,The New Haven Harbor is receiving what kind of adjustment?,other
24084,What is the name of the train line that connects Connecticut and Massachusetts together?,other
24085,What is New Haven best known for in terms of the main landmark and structure?,other
24086,What was New Haven's nickname?,other
24087,"Though the Green is the popular center of the city, there is another district, what's the name?",other
24088,New Haven relied on what in terms of growth and economy?,other
24089,"In terms of population density, what is the average person per square kilometers in New Haven?",count
24090,According to the institution what leads to inaccurate analysis of the city?  ,reason
24091,What theater sits on Yale's campus?,other
24092,What is the name of the art gallery that hosts multiple artist locally and around the world?,other
24093,What popular events that place in New Haven Green area?,event
24094,"The city also host a large international tennis event, when does it usually take place?",date
24095,Buses in New Haven uses what kind of route for their service?,other
24096,"The Simpson has a character that was set to graduated from Yale University, can you guess his name?",ind
24097,Where did the settlers came from?,other
24098,At the time what was the population of New Haven Harbor?,other
24099,In modern day New Haven who makes up for majority of the demographics in terms of ethnicity?,other
24100,What was of the major urban development that affected several New Haven neighborhood?,other
24101,The city of New Haven wants to redevelop/build what sort of structure?,other
24102,Where is the starting point of the terminus line in New Haven?,other
24103,In terms of economy and geographic landscape what is the used for the two trop rocks ridges north nearby the city?,other
24104,Due to the replanting of trees the center of the city is called what?,termeq
24105,Of the downtown area what gets the most positive media coverage?,other
24106,"If you were to go northern part of New Haven, what district would you find?",other
24107,Was the city the only one that suffer a decline within the manufacturing sector?,city
24108,"Within the New Haven metropolitan area contain a Fortune 1000 company located in Orange, the name of the company?",gr
24109,"In regards to it resident, what is the demographic for Native Americans living in the city? ",other
24110,"There are several religious group that have seem rise in demographics, one of which is popular among African Americans being?",gr
