,texts,labels
11174,How many suburban residents take in Detroit's entertainment options?,count
11175,Who did a documentary on Motown?,ind
11176,Where is the Detroit Zoo?,other
11177,When was the Joe Louis memorial dedicated?,date
11178,When was Detroit's charter approved?,date
11179,Where is the Circuit Court located?,other
11180,How many mayors has Detroit had?,count
11181,When was Sacred Heart Major Seminary founded?,date
11182,How many Catholic grade schools are in Detroit?,count
11183,When was The Metro Times founded?,date
11184,How many people inhabit metro Detroit?,count
11185,How many square miles is is Detroit's urban area?,count
11186,How many hours did the unions push for as a maximum for a work day?,count
11187,How many routes to Canada does Detroit have?,count
11188,How many home in Detroit need minor repairs?,count
11189,How many residents of Detroit in three live in poverty?,count
11190,How many blacks lived in Detroit in 1930?,count
11191,Which company moved it's world headquarters to Detroit in 2010?,gr
11192,Who wrote a book about Motown?,ind
11193,How many seats does the Fisher Theater have?,count
11194,Where was the birthplace of the Model T?,other
11195,Who was Detroit's last Republican mayor?,ind
11196,How many affiliated physicians does the DMC have?,count
11197,How many major interstates are serve Detroit?,count
11198,Who was the French Minister of Marine in 1701?,ind
11199,How many casualties did the 24th Michigan Infantry Regiment have in Gettysburg?,count
11200,What care company promoted black workers to work alongside white workers?,gr
11201,How many vacant downtown buildings are there in Detroit?,count
11202,How many days a year does Detroit get a thick snow pack?,count
11203,How many acres of land does the Far Eastside Plan seek to clear?,count
11204,Where have many Black people been moving to in recent years?,other
11205,What is J Dilla's occupation?,title
11206,What does MOCAD stand for?,exp
11207,How many casino resorts ore in downtown?,count
11208,How many murders did Detroit have in 2014?,count
11209,Who was Detroit's first black mayor?,ind
11210,When did Detroit file for bankruptcy?,date
11211,When was the University of Michigan founded?,date
11212,How many beds does the DMC have?,count
11213,How many people were killed in the Twelfth Street riots?,count
11214,Where are most of the low density area of Detroit located?,other
11215,Where is TechTown based?,other
11216,"Where does ""Movement"" take place?",other
11217,What does CAID stand for?,exp
11218,Where do the Red Wings play?,other
11219,How many murders did Detroit have in 2015?,count
11220,What was Dennis Archer's former occupation?,title
11221,When did the University of Michigan leave Detroit?,date
11222,How many theaters does London's West End have?,count
11223,Who was the leader of the Iceni tribe?,ind
11224,In what area of London was the Tower of London built?,other
11225,Where in London are the Albert Memorial and Royal Albert Hall located?,other
11226,What type of animal belonging to Queen Elizabeth II was killed by an intruding fox on the Buckingham Palace grounds?,animal
11227,How many airports are affiliated with London and incorporate the word London in their names?,count
11228,How many major medical schools does London boast?,count
11229,When was the British Museum in Bloomsbury founded?,date
11230,How many royal parks are located in the center of London?,count
11231,How many times has London hosted the Summer Olympic Games?,count
11232,"In the 12th century, where were the various bodies of English government centrally located for the most part?",other
11233,How long did it take to build the Lines of Communication?,period
11234,How many National Nature Reserves exist in the London area?,count
11235,What animal was seen sleeping in London's Parliament Building?,animal
11236,"What animal was found dead at the Highway in Wapping, near the Tower Bridge?",animal
11237,What percentage of London residents are foreign-born?,perc
11238,Where is London's Sikh population primarily located?,other
11239,How many railway stations are utilized by London's railway network?,count
11240,How many buses does the London public bus network operate?,count
11241,When did the single cable car operating in London begin service?,date
11242,How many international universities operate in London?,count
11243,In which park is the London Zoo housed?,other
11244,How many of the football clubs in the Premier League are based in London?,count
11245,How many known attacks on London did the Vikings commit?,count
11246,Where was the royal treasury housed?,other
11247,When did London host its first Summer Olympics?,date
11248,How many Members of Parliament are from London?,count
11249,Where is the centre of London said to be located?,other
11250,Why are herds of deer starting to enter residential areas in London?,reason
11251,Where is the East London Mosque located?,other
11252,Why does South London have such a high number of railways?,reason
11253,"A more current, 20th century center for London's literary set is located where?",other
11254,How many artifacts from all over the world does the British Museum have on display?,count
11255,How many universities does London boast?,count
11256,How many ancient structures' ruins have been found near the River Thames in recent history?,count
11257,How many crimes in 18th century London could result in the death penalty?,count
11258,How many people died of cholera in London in 1848?,count
11259,How many boroughs does London consist of?,count
11260,How many species of fish live in the River Thames?,count
11261,How many species of bats exist in England?,count
11262,How many of the United Kingdom's five health academic science centers are located in London?,count
11263,Where is London's West End located geographically?,other
11264,How many professional football clubs call London their home?,count
11265,Where do the London Scottish and London Welch rugby teams play their home games?,other
11266,When did London most recently host the Summer Olympics?,date
11267,How many World Heritage Sites can be found in London?,count
11268,Where did the 1948 Summer Olympics in London take place?,other
11269,Why was the Greater London Council established?,reason
11270,Where are Marble Arch and Wellington Arch located?,other
11271,How many Hindu temples exist in London?,count
11272,When was the London Jewish Forum established?,date
11273,How many banks does London operate overseas?,count
11274,Where is London City Airport located?,other
11275,How many travelers pass through Waterloo station yearly?,count
11276,"What does the term ""Count Noun"" mean?",def
11277,Who took over the metaphor used by Cicero?,ind
11278,What does the term Sapere aude mean?,def
11279,When did the British version of cultural studies emerge?,date
11280,Who trained under Bastian's ideas on culture?,ind
11281,Where did sociology culture become rejected?,other
11282,When did the British version of cultural studies end?,date
11283,Where did Marxism begin?,other
11284,How many cheetahs remain in the Northwest Africa area?,count
11285,Where did the Greeks established their trading colonies?,other
11286,How many river animals were thought to be found during   the ice age era?,count
11287,Where is the air the strongest?,other
11288,Where are the Atlas Mountains located?,other
11289,Where do plants store their water to avoid the conditions?,other
11290,How many many cheetah's are left in the wild?,count
11291,How many towns are believed to be found by   Archaeologists?,count
11292,How many immature cheetahs are there?,count
11293,When did the Ottoman Empire disband?,date
11294,When did the Ottomans conquer France?,date
11295,Why did development projects start in Algeria and Tunisia?,reason
11296,How many dinosaur fossils have been found?,count
11297,How many slaves did the Byzantine Empire transport per year?,count
11298,Why does the Sahara lack moisture?,reason
11299,Where does it not rain in July and August?,other
11300,How many mature cheetahs are in Chad?,count
11301,When was Stonehenge created?,date
11302,Where did people trade in the Sahara before the aridification?,other
11303,How many towns did the Greeks and Romans have in the desert?,count
11304,What area is cloudy and dry in the summer?,other
11305,Why are oases being endangered?,reason
11306,When did France relinquish control of Morocco?,date
11307,When did the Greeks abandon the desert?,date
11308,Where is the Sahara located?,other
11309,How many acacia trees are there in central Sahara?,count
11310,Where is the Nile Valley located?,other
11311,Where is the belt of permanent subtropical warm-core pressure located?,other
11312,"Why is there a minimal risk of sunny, dry, or stable weather?",reason
11313,Why do many plants grow higher than normal in the Sahara?,reason
11314,What percentage of Niger receives and annual rainfall above 10mm?,perc
11315,Where are grasslands and shrubs frequently found in abundance?,other
11316,Where are the highlands located?,other
11317,Where has the rule of law been more of a theory than a way of life? ,other
11318,What country has the longest version of a constitution?,country
11319,What is F.A. Hayek's profession?,title
11320,How many judges participated in the Declaration of Delhi?,count
11321,What organization debates the rule of law?,gr
11322,What country has the longest Constitution?,country
11323,What organization focuses on studying rule of law?,gr
11324,How many schools of thought influence central Asian cultures?,count
11325,What country can a phrase rule of law be traced back to the 1600s?,country
11326,How many people across the Tibetan Plateau speak 'greater Tibetan'?,count
11327,When did Tibet and China sign a peace treaty?,date
11328,When was the Phagmodrupa Dynasty founded?,date
11329,When did the Qing Qianlong Emperor send a large Chinese army into Tibet?,date
11330,When did a British expedition to Tibet invade the country?,date
11331,When did the Xinhai Revolution topple the Qing dynasty?,date
11332,Where did the Dalai Lama's government flee to during the 1959 Tibetan Rebellion?,other
11333,When did Hu Yaobang visit Tibet?,date
11334,When did Roman Catholic Jesuits and Capuchins arrive in Tibet from Europe?,date
11335,When did Johann Grueber cross Tibet on the way to Nepal?,date
11336,When did Protestant James Cameron bring the Gospel to the Tibetan people?,date
11337,When did the Tibetan empire emerge?,date
11338,How many people who have fled modern-day Tibet are considered to be exile speakers of Tibetan?,count
11339,Where did the Zhang Zhung people migrate to?,other
11340,Where does a bilingual account of Tibet and China's peace treaty exist?,other
11341,What was a dpon-chen?,def
11342,Who founded the Gelug school?,ind
11343,When did Amdo come under Qing control?,date
11344,Why did the Qing Qianlong Emperor send a large Chinese army into Tibet?,reason
11345,How many Tibetans died during the Great Leap Forward?,count
11346,When did monks in the Drepung and Sera monasteries start protesting for independence?,date
11347,When did Jesuit Father Ippolito Desideri spend time in Tibet?,date
11348,When did a large number of Lisu people convert to Christianity?,date
11349,How many stories does the Potala Palace contain?,count
11350,Where is the Tibet Autonomous Region?,other
11351,When did a civil war over succession lead to the collapse of imperial Tibet?,date
11352,When did the British and Russian empires begin encroaching on Tibet?,date
11353,How many Tibetan troops died at the Massacre of Chumik Shenko?,count
11354,When did Tibet and Mongolia conclude a treaty of mutual recognition?,date
11355,How many monasteries were destroyed during the Cultural Revolution?,count
11356,Where is the source of the Yangtze river?,other
11357,Which country has a disputed area with Tibet?,country
11358,How many shrines exist in the Potala Palace?,count
11359,Where have 6 million exiles fled to?,other
11360,How many British troops died at the Massacre of Chumik Shenko?,count
11361,Where did Cameron James walk in 1877?,other
11362,"Where is the traditional homeland of Monpa, Qiang, and Lhoba peoples?",other
11363,Why did George Bogle go to Shigatse in 1747?,reason
11364,Why did the Chinese goverment denounce the accord?,reason
11365,To where did Chinese troops withdraw?,other
11366,Where did Father Antonio de Andrade and Brother Manuel Marques first reach in 1642?,other
11367,Where is the Asian Plateau? ,other
11368,When did the Chinese Emperor send a large army into Tibet?,date
11369,Where in Beijing did the Dalai Lama's government flee?,other
11370,How many converts were there by 1672?,count
11371,Where did Tibet become incorporated into in 1915?,other
11372,When was Periplus of the Geographia Sea written?,date
11373,Where did the Zhang Zhung people migrate to from the region of Guge?,other
11374,When did Emperor Khuden gain temporal power in Tibet?,date
11375,Who founded the Sakya Dynasty?,ind
11376,Where was the 2018 conference on Tibet held?,other
11377,Where is Mongolian Buddhism practiced besides Tibet?,other
11378,Where does the Dalai Lama live?,other
11379,When did Prince Yuan gain temporal power in Tibet?,date
11380,What happened to eastern Kham in 1782?,desc
11381,How many males in Tibet were monks in 1950?,count
11382,Where does the Dalai Lama live in the summer?,other
11383,Where is potato seed heavily cultivated? ,other
11384,"Where are there 10,000 chapels?",other
11385,What type of exhibition game showcases the best players?,sport
11386,How many preseason games do NBA teams play?,count
11387,When did the NBA play preseason games against the ABA?,date
11388,How many preseason exhibition games does an NFL team play?,count
11389,How many exhibition games did the Arena Football League have per year in the early 2000s?,count
11390,How many exhibition events per year does the NASCAR Sprint Cup have?,count
11391,What inter-city exhibition game did Chicago have?,sport
11392,Why do smaller schools want to play against major FBS teams?,reason
11393,Where is the Sprint Unlimited held?,other
11394,In what year did the NHL play against World Hockey Association teams?,date
11395,Who founded the Flying Fathers?,ind
11396,What inter-city exhibition game did New York have?,sport
11397,Where are the Suns based?,other
11398,How many wins are required for an FBS team to be eligible for the bowl?,count
11399,Where is the Sprint All-Star Race held?,other
11400,Where is Time Warner Cable Arena?,other
11401,How many preseason games does each MLB team play?,count
11402,How many preseason games were NBA teams limited to in the 2011-12 season?,count
11403,How many players can an NFL team have in the off-season?,count
11404,What kind of games exist between opposing colleges at the highest level?,sport
11405,What type of exhibition game showcases average players?,sport
11406,Where are the Saores based?,other
11407,When did the Mayor's Trophy Game end?,date
11408,How many players can an NFL team have in the regular season?,count
11409,When did the College Football Playoff System begin?,date
11410,Where is Calder Park Thunderdome?,other
11411,What type of game do national competitions to demonstrate a sport?,sport
11412,Why are Friendly's nonessential for major tournaments?,reason
11413,When did the NBA play postseason games against the ABA?,date
11414,How many postseason exhibition games doesn't NFL team play,count
11415,What team sport has very unstructured preseason's?,sport
11416,How many preseason games are played against minor league teams?,count
11417,Where did the AHL sometimes schedule exhibition games,other
11418,Where is the Sprint Limited held?,other
11419,What type of games have trophies and prestige attached to them?,sport
11420,What Canadian city got of protein in 1995?,city
11421,Where do minor basketball teams still travel to.,other
11422,Why are major teams now encouraged to schedule weaker opponents further nonconference schedule?,reason
11423,What type of exhibition game do freshmen normally playing?,sport
11424,How many undergraduate programs are offered by Northwestern?,count
11425,How many libraries are on the Evanston campus?,count
11426,Where is the home of the Center for Catalysis and Surface Science?,other
11427,How many men's intercollegiate athletic teams are fielded by Northwestern?,count
11428,How many appearances has Northwestern's football team made in the top 10 AP poll since 1936?,count
11429,How many full-time faculty members does Northwestern employ?,count
11430,Who founded the Amsterdam based comedy theater Boom Chicago?,ind
11431,How many Pulitzer Prize laureates attended the Medill School of Journalism?,count
11432,How many members are on Northwestern's Board of Trustees?,count
11433,How many graduate and professional programs are offered by Northwestern?,count
11434,What percentage of applications were admitted for the undergraduate class entering in 2016?,perc
11435,How many volumes does the University Library contain?,count
11436,Where is the home of the International Institute for Nanotechnology?,other
11437,How many fraternities does Northwestern recognize?,count
11438,How many college campuses does Politics & Policy reach worldwide?,count
11439,How many women's intercollegiate athletic teams are fielded by Northwestern?,count
11440,How many consecutive games did Northwestern lose during it's longest losing streak between 1979 and 1982?,count
11441,Where did actor Warren Beatty attend school?,other
11442,Where did NBC correspondant Kelly O'Donnell attend school?,other
11443,When were women first admitted to Northwestern?,date
11444,"In 2003, where did Governor George Ryan announce that the sentences of more than 150 death row inmates would be commuted?",other
11445,How many quarters are undergraduates required to complete on campus to graduate?,count
11446,What percentage of the June 2010 graduates received federal or private loans?,perc
11447,Where is the home of the Materials Research Center?,other
11448,What does StuCo stand for?,exp
11449,How many sororities does Northwestern recognize?,count
11450,How many issues does the Law Review publish each year?,count
11451,How many consecutive NCAA championships did the women's larcrosse team win between 2005 and 2009?,count
11452,Who is Northwestern's faculty member notable for winning a Pulitzer Prize?,ind
11453,Where did actor Charlton Heston attend school?,other
11454,How many acres is the modern-day Northwestern campus in Evanston?,count
11455,How many of Northwestern's 9 founders were ministers?,count
11456,What organization invited Northwestern to become a member in 1917?,gr
11457,How many tons of waste are recycled at Northwestern yearly?,count
11458,"How many presidents, excluding interrims, has Northwestern had?",count
11459,How many doctoral degrees did Northwestern confer during the 2012-2013 school term?,count
11460,How many courses do undergrads typically take each quarter?,count
11461,Where is the home for the Institute for Policy Research?,other
11462,How many student theatre companies does StuCo organize?,count
11463,Where did director Gerald Freedman attend school?,other
11464,How many Emmy awards did alumni Elisabeth Leamy receive?,count
11465,How many weeks is one academic quarter at Northwestern?,count
11466,How many companies were started through Northwestern's Innovations and New Ventures Office?,count
11467,Where is the home of the Buffet Center for International and Comparative Studies?,other
11468,Which theater company was founded by several Northwestern alumni in 1988?,gr
11469,What does NCDC stand for?,exp
11470,How many of Northwestern's 19 varsity programs had NCAA or bowl postseason appearances?,count
11471,How many sellers did Northwestern University have?,count
11472,How many undergraduate programs are offered by Southwestern?,count
11473,How many libraries are on the Illinois campus?,count
11474,Where isn't the home of the Center for Catalysis and Surface Science?,other
11475,How many women's intercollegiate athletic teams are fielded by Northwestern?,count
11476,How many appearances has Southwestern's football team made in the top 10 AP poll since 1936?,count
11477,How many full-time faculty members does Southwestern employ?,count
11478,Who founded the Amsterdam based comedy theater Boom Chicago?,ind
11479,How many Pulitzer Prize laureates attended the Medill School of Science?,count
11480, How many members are on Southwestern's Board of Trustees?,count
11481,How many graduate and professional programs are offered by Southwestern?,count
11482,What percentage of applications were admitted for the undergraduate class entering in 2017?,perc
11483,How many volumes does the College Library contain?,count
11484,Where is the home of the National Institute for Nanotechnology?,other
11485, How many fraternities does Southwestern recognize?,count
11486,How many college campuses does Politics & Policy reach statewide?,count
11487,How many men's intercollegiate athletic teams are fielded by Northwestern?,count
11488,How many consecutive games did Northwestern lose during it's longest losing streak between 1980 and 1992?,count
11489, Where didn't actor Warren Beatty attend school?,other
11490, Where did ABC correspondant attend school?,other
11491, How many halves are undergraduates required to complete on campus to graduate?,count
11492,What percentage of the June 2011 graduates received federal or private loans?,perc
11493, Where is the home of the Non-Materials Research Center?,other
11494,What color does the Clock Tower glow after a winning soccer game?,color
11495, What does StuPo stand for?,exp
11496,How many sororities does Southwestern recognize?,count
11497, How many songs does the Law Review publish each year?,count
11498,How many consecutive NCAA championships did the men's larcrosse team win between 2005 and 2009?,count
11499, Where did bestselling author George R. R. Martin earn his PhD?,other
11500, How many ministers founded Southwestern University?,count
11501, How many gallons of waste are recycled at Northwestern yearly?,count
11502," How many presidents, excluding interrims, has Southwestern had?",count
11503,How many doctoral degrees did Northwestern confer during the 2014-2015 school term?,count
11504, How many courses do undergrads typically take each semester?,count
11505, Where is the home for the Institute for Non-Policy Research?,other
11506, How many student theatre companies does StuDo organize?,count
11507, Where didn't actor Charlton Heston attend school?,other
11508, How many Emmy awards didn't alumni Elisabeth Leamy receive?,count
11509, How many months is one academic quarter at Northwestern?,count
11510,How many companies were started through Southwestern's Innovations and New Ventures Office?,count
11511,Where is the home of the Buffet Center for National and Comparative Studies?,other
11512,Which theater company was founded by several Southwestern alumni in 1988?,gr
11513, What does ICDC stand for?,exp
11514,How many of Southwestern's 19 varsity programs had NCAA or bowl postseason appearances?,count
11515,Where did Northwestern University opened an additional campus at in 2007?,other
11516,Who was the political guide during the Protestant Reformation? ,ind
11517,How many times was the Rhines bridge used during the Franco-Dutch War?,count
11518,How many museums does the Palais Rohan hold? ,count
11519,Where are old master paintings from the Germanic Rhenish territories until 1681 held? ,other
11520,Where was the centre of Argentoratum situated?,other
11521,Who was the spiritual guide during the Protestant Reformation?,ind
11522,When did Louis surround the city with considerable force?,date
11523,When was the French annexation recognized by the Treaty of Ryswick?,date
11524,Where is Fort Podbielski located?,other
11525,How many people were evacuated during the invasion?,count
11526,When did the European Parliament begin meeting in Strasbourg?,date
11527,Where are old master graphic arts until 1871 displayed?,other
11528,When was Strasbourg annexed by the Kingdom of France?,date
11529,How many titles does the library have?,count
11530,When was the library destroyed?,date
11531,How many Jews were burned to death in 1349?,count
11532,When did Louis march into the city unopposed and proclaimed its annexation?,date
11533,Where is Fort Bismark located?,other
11534,Where were the freed soviet captives sent?,other
11535,Where are decorative arts until 1681 displayed?,other
11536,How many lines does the Strasbourg tramway have?,count
11537,When was the Strasbourg Grand Mosque inaugurated?,date
11538,When was the Bishopric of Strasbourg made an Archbishopric?,date
11539,How many other cities joined Strasbourg at the Imperial Diet of Augsburg in 1530?,count
11540,How many inhabitants were left without shelter after the siege?,count
11541,Where is for Kronprinz von Sachsen located?,other
11542,When did the liberation of Strasbourg take place?,date
11543,Where is the Opera House located?,other
11544,Where is the city's photographic library?,other
11545,When was the previous library destroyed?,date
11546,How many times was Argentoratum rebuilt during the first and fifth centuries AD?,count
11547,How many people live in Koenighhoffen as if 2015?,count
11548,How many civilians died during the siege?,count
11549,Where is Fort Roon Located?,other
11550,Where was the University evacuated?,other
11551,Where is the international art since 1871 displayed?,other
11552,How far do bike paths stretch in Strasbourg?,dist
11553,Why did a revolution occur in Strasbourg in 1332?,reason
11554,How many people lived in the city before the Siege of Strasbourg?,count
11555,How many garrisoned soldiers were left in Strasbourg?,count
11556,How many days each month is Council of Europe business conducted in Brussels and Luxembourg?,count
11557,When was the Musee de I'OEuvre Notre-Dame completed?,date
11558,How many books does the Bibliotheque nationale de France hold?,count
11559,Where does the A35 link Strasbourg with?,other
11560,In what year were the last Reichstag elections held in Strasbourg?,date
11561,How many Jews of Strasbourg were evacuated?,count
11562,How many Malgre-nous were forced to join the German forces?,count
11563,Where did Montgelas go after studying law in Strasbourg?,other
11564,When was the A35 autoroute built?,date
11565,How many people have been excavated from the Roman burial places?,count
11566,How many Jewish people lived in Strasbourg in 1349 before the pogroms occurred?,count
11567,How many soldiers were injured during the Siege of Strasbourg?,count
11568,How tall is the Palais Rohan?,dist
11569,Who was the architect for the Hotel Brion?,ind
11570,Where were the last Jews deported to?,other
11571,How many Malgre-nous were able to desert the Wehrmacht?,count
11572,How many Jewish people avoided being publicly burnt to death?,count
11573,Who founded the Bibliotheque nationale de France?,ind
11574,How many people live in Eurodistrict Strasbourg-Ortenau as of 2017?,count
11575,How many people lived in Strasbourg as of 2014?,count
11576,When did the Dust Bowl begin?,date
11577,Which largest private oil companies are based in Oklahoma City?,gr
11578,How many famous Native American ballerinas came from Oklahoma?,count
11579,Where is 'Discoveryland!'?,other
11580,What major theater groups are in Oklahoma City?,gr
11581,How many museums are in Oklahoma?,count
11582,Where does Oklahoma have a fine Egyptian art collection?,other
11583,When did the Medieval Fair of Norman begin?,date
11584,How many students were in Oklahoma's public schools in 2008?,count
11585,How many public universities does Oklahoma have?,count
11586,How many undergrad students were in Oklahoma in 2007?,count
11587,How many NCAA Division I colleges does Oklahoma have?,count
11588,How many major newspapers does Oklahoma have?,count
11589,How many miles of highways are in Oklahoma?,count
11590,How many ports does Oklahoma have?,count
11591,How many district courts does Oklahoma have?,count
11592,How many county commissioners does each Oklahoma county have?,count
11593,How many tribal governments are in Oklahoma?,count
11594,How many US House reps did Oklahoma have before the 2000 census?,count
11595,How many incorporated cities are in Oklahoma?,count
11596,How many square miles is Oklahoma?,count
11597,Where do Oklahoma's winds bring moisture from?,other
11598,"How many Oklahomans speak only English at home, as of 2000?",count
11599,How many Oklahomans speak German?,count
11600,Where is the largest collection of Dale Chinuly's work?,other
11601,Where is the State Fair of Oklahoma?,other
11602,Where was Oklahoma's first medieval fair?,other
11603,How many school districts are in Oklahoma?,count
11604,How many grad students were in Oklahoma in 2007?,count
11605,Where did the temporary NBA team play in Oklahoma?,other
11606,How many colleges does Oklahoma have in the Big 12?,count
11607,Where is Southern Hills Country Club?,other
11608,Where is Oklahoma's largest airport?,other
11609,How many counties does Oklahoma have?,count
11610,How many US House reps did Oklahoma have after the 2000 census?,count
11611,How many square miles of water is in Oklahoma?,count
11612,How many tornadoes hit Oklahoma each year?,count
11613,When did Spiro Mounds flourish?,date
11614,How many people died in the Oklahoma City Bombing?,count
11615,Where is the American Theatre Company based?,other
11616,Where is the Philbrook Museum?,other
11617,How many people attend the State Fair of Oklahoma each year?,count
11618,Where was the Medieval Fair of Norman held for its first 2 years?,other
11619,How many Native American students are in Oklahoma's public schools?,count
11620,How many professional degree college students were in Oklahoma in 2007?,count
11621,How many fans attend an average Oklahoma State University football game?,count
11622,Where is Oak Tree Country Club?,other
11623,How many people read the Sunday issue of The Oklahoman?,count
11624,How many people boarded in Will Rogers World Airport in 2010?,count
11625,How many counties are in Oklahoma?,count
11626,How many of Oklahoma's House reps were Republican in 2012?,count
11627,How many of the 50 largest US cities are in Oklahoma?,count
11628,How many people lived in Lawton in 2010?,count
11629,How many states were originally covered by the Tallgrass Prairie Preserve?,count
11630,Where in Oklahoma does the semi-arid zone begin?,other
11631,Where is the Storm Prediction Center located?,other
11632,When did Route 66 begin?,date
11633,How many farmers had to relocate because of the Dust Bowl?,count
11634,How many children died in the Oklahoma City Bombing?,count
11635,How many Oklahomans speak Vietnamese?,count
11636,How many Fortune 500 companies are based in Oklahoma?,count
11637,When did the University of Oklahoma's dance program begin?,date
11638,Where is the National Cowboy and Western Heritage Museum?,other
11639,Where was the Medieval Fair of Norman held from 1978 to 2002?,other
11640,Where did Oklahoma's WNBA team move to?,other
11641,Where is Cedar Ridge Country Club?,other
11642,How many bridges in Oklahoma were found to be deficient in 2010?,count
11643,How many different airlines operate in Oklahoma?,count
11644,How many tons of cargo does the Tulsa Port of Catoosa ship annually?,count
11645,How many people lived in Stillwater in 2010?,count
11646,Which state is north of Oklahoma?,state
11647,How many national wildlife refuges are in Oklahoma?,count
11648,Where does Oklahoma receive hot dry air from?,other
11649,When did France sell Oklahoma's land to the US?,date
11650,When was McVeigh executed?,date
11651,How many Fortune 1000 companies are based in Oklahoma?,count
11652,Where is ONEOK based?,other
11653,How many performances of Oklahoma! was Ridge Bond in?,count
11654,Where is Heller Theatre?,other
11655,Where are Thomas Gilcrease's collections housed?,other
11656,Where is the largest Jewish art collection in the southwest?,other
11657,How many people attend the Tulsa State Fair each year?,count
11658,Where has the Medieval Fair of Norman been held since 2003?,other
11659,How many public schools does Oklahoma have?,count
11660,How many of Oklahoma's 2007 grad students completed their degree?,count
11661,Where is there a Cherokee immersion school?,other
11662,Where is Oral Roberts University?,other
11663,How many PGA championships has Southern Hills held?,count
11664,How many people read the Sunday issue of The Tulsa World?,count
11665,How many national highway bridges in Oklahoma were found to be deficient in 2010?,count
11666,How many public airports does Oklahoma have?,count
11667,How many people live in the Tulsa metro area?,count
11668,What company annexed large areas of India in the 18th and 19th centuries?,gr
11669,When did the Mature Indus Civilization thrive? ,date
11670,When did the Aryan culture begin its expansion?,date
11671,Where was the Vajji confederation located?,other
11672,Where is the earliest mention of Magadha people?,other
11673,How many dynasties fought for control from the 8th to the 10th century?,count
11674,From where did raiders come to attack the agrarian Indians?,other
11675,When did the Delhi Sultanate decline in its rule of northern India?,date
11676,Where was the Indo-Aryan culture located?,other
11677,Into what area did the Aryan culture expand?,other
11678,How many small states covered the Ganges Plain of India?,count
11679,Who was the founder of Jainism?,ind
11680,How many Tamil dynasties ruled during the Sangam period?,count
11681,Where did the Kadamba dynasty originate?,other
11682,Where did the White Huns roam?,other
11683,Where was the location of the Shahi defeat by the Muslims?,other
11684,Where did the British initially establish a trading base?,other
11685,What British company was heavily involved in the defeat of the Nawab's forces?,gr
11686,What happened to the rebels of the Rebellion?,desc
11687,How many people were said to have died in the Great Famine?,count
11688,When was the first Indian appointed as a Councillor?,date
11689,When did the Indus Valley Civilization thrive on the Indian subcontinent?,date
11690,Where was the center of Magadha?,other
11691,Where did the Chalukyas build most of their monuments?,other
11692,How many eras are the Shahis divided into?,count
11693,Who was the final Commander-in-chief of the Mughal army?,ind
11694,Who was the leader of the Punjabis? ,ind
11695,Where in the subcontinent is the oldest archaeological site?,other
11696,Where were there early records of the Magadha kingdom?,other
11697,Where did Alexander's army finally mutiny?,other
11698,To where was wootz steel exported?,other
11699,When was Harsha crowned by the states he united?,date
11700,When was the Arab invasion repulsed?,date
11701,From where did the Arab traders come in order to trade on the west coast of India?,other
11702,How many prisoners of war were executed in the sack of Delhi?,count
11703,When did India build the forth largest rail system in the world?,date
11704,How many people died in the Indian Famine of 1899-1900?,count
11705,How many people died in the rioting over divisions of Bengal and Punjab?,count
11706,Where was the central location of the Muayan Empire?,other
11707,What organization closely monitored business dealings in the Mauryan Empire? ,gr
11708,Who was emperor of the Kashmiri  Karkota dynasty?,ind
11709,How many princely states were there in India in 1947?,count
11710,How many people migrated between the newly created countries of India and Pakistan?,count
11711,How many mourners attended Nasser's funeral?,count
11712,What was Nasser's father's occupation?,title
11713,How many days did Nasser attend classes in his senior year?,count
11714,Where was the Egyptian army sent in 1948?,other
11715,Who was nominated to the presidency of the Officer's Club?,ind
11716,Who was the first president of the Republic of Egypt?,ind
11717,What group went on strike as a result of the turmoil?,gr
11718,How many Egyptian soldiers died during the fighting?,count
11719,How many Egyptians died in the battle for Port Said?,count
11720,What country was opposed to the invasion of the canal?,country
11721,How many members were in the National Assembly?,count
11722,Where was the Arab League summit held?,other
11723,What organization was to undergo a big overhaul?,gr
11724,When did Nasser die?,date
11725,How many people attended Nasser's funeral?,count
11726,What did Nasser completely eliminate from Egypt?,other
11727,"Who was Algeria's first president, a fervent Nasserist?",ind
11728,What 1963 film compared Nasser to Saladin?,cremat
11729,Where did Nasser go to boarding school?,other
11730,Where did Nasser apply in 1937?,other
11731,Where did British forces and Egyptian police clash?,other
11732,How many people died in the textile factory riots?,count
11733,What did Nasser and naguib ban in 1953?,other
11734,How many Egyptians did Nasser claim died building the Suez canal?,count
11735,How many Egyptian soldiers did the Israeli army capture?,count
11736,When was the Eisenhower Doctrine adopted?,date
11737,How many members of the National Assembly were from Egypt?,count
11738,Who became the new Iraqi president after the coup?,ind
11739,Who was named leader of the NAM in 1964?,ind
11740,When did students protest for political reforms?,date
11741,How many people marched in Jerusalem?,count
11742,How many speeches did Nasser give?,count
11743,What organization did Nasser create with Syria?,gr
11744,Why was Nasser rejected from the Academy?,reason
11745,How many people were killed in the Cairo riots?,count
11746,Where did US Marines land?,other
11747,Where did Nasser send Egyptian special forces?,other
11748,Why did Nasser abandon the Presidential Council?,reason
11749,Who led the Fatah movement?,ind
11750,Who was the only Arab leader not to attend Nasser's funeral?,ind
11751,Where did Nasser and his wife live after they were married?,other
11752,What civil war did Nasser become entangled in?,event
11753,Where did young Nasser witness demonstrations?,other
