,texts,labels
16749,Who was Victoria's last surviving uncle?,ind
16750,How old was William IV when he died?,period
16751,What happened to President Bonaparte in 1852?,desc
16752,Who spoke against Victoria at Trafalgar Square?,ind
16753,What happened to Edward Oxford to after he was found guilty of high treason?,desc
16754,What did Victoria place to memorialize Disraeli?,other
16755,When did Napoleon III visit London?,date
16756,How old was Victoria when she died?,period
16757,What was the name of Victoria's childhood dog?,animal
16758,Where was Victoria laid to rest?,other
16759,How old was Victoria when she was introduced to Albert?,period
16760,Who attempted to assassinate Napoleon?,ind
16761,When was Victoria's Golden Jubilee?,date
16762,Who was the last reigning monarch from Britain to set foot in Spain?,ind
16763,Where did Queen Victoria reside?,other
16764,What company was dissolved before the Indian Rebellion?,gr
16765,How many of Victorias sons were carriers of the blood clotting disease that Leopold had?,count
16766,Where did she receive the news that she was to be queen?,other
16767,When did William Hamilton fire a powder charge at Victoria's carriage?,date
16768,What year did Leopold become King of the Belgiums?,date
16769,What year did Victorias reputation begin to recover?,date
16770,Who was Queen Victoria's successor?,ind
16771,Who replaced Gladstone?,ind
16772,When did Queen Victoria get married?,date
16773,When did the Duchess die?,date
16774,Who attempted to assassinate the Queen?,ind
16775,Who did Victoria appoint as Gladstone's succesor?,ind
16776,When was Queen Victoria's funeral held?,date
16777,Who was considered Victoria's worst and kindest advisor?,ind
16778,When did Orsinin attempt to assassinate Napoleon?,date
16779,When did Palmerston die?,date
16780,What year did Queen Victoria last set foot in Spain?,date
16781,What year did Elizabeth Longford read a biography of Victoria?,date
16782,What year was the potato blight in Scotland?,date
16783,Where did Victoria not isolate herself?,other
16784,Who didn't the Queen condemn in the Indian Rebellion?,ind
16785,What year didn't Victoria fall down the stairs at Windsor?,date
16786,How old was Victoria when she rejected the throne?,period
16787,Who did Victorias youngest daughter marry?,ind
16788,Who wasn't Queen Victorias father?,ind
16789,What was the job of sir Flora Hastings in Victorias household?,title
16790,What year was the Third French Republic demolished?,date
16791,Who attempted to assasinate Victoria while she was riding in a car?,ind
16792,When did Napoleon ii visit London?,date
16793,Where did Victoria spend the Christmas of 1901?,other
16794,What year didn't Gladstone resign?,date
16795,How many words a day did Victoria read?,count
16796,What was the name of Victoria's husband?,ind
16797,What was hidden in Queen Victoria's hand by her father's family?,other
16798,When was Louis Phillipe deposed?,date
16799,How did Orsini try to assassinate Napoleon?,manner
16800,Who was ultimately returned to office after Palmerston's death?,ind
16801,Who was promoted from waiter to Munshi?,ind
16802,What year did Victoria start her annual visits to Spain due to the Boer war?,date
16803,What year did Cecil Woodham Smith read Victorias biography,date
16804,What was the name of the Whig Prime minister at the time of Victorias fall?,ind
16805,How long didn't the Great Famine last?,period
16806,What was the name of the public Estate in Scotland that Albert and Victoria purchased?,other
16807,What company ruled none of India before the end of the Indian Rebellion?,gr
16808,What year did Victoria's father and grandfather survive?,date
16809,Where did Victoria's youngest daughter get married?,other
16810,Who was the reigning King of the United Kingdom until 1871?,ind
16811,Who wasn't Alberts father?,ind
16812,Where was the republica rally held that called for Vuictorias promotion?,other
16813,How old wasn't Edward Oxford?,period
16814,Where didn't Napoleon Meet Victoria and Albert?,other
16815,What was the name of the 1979 movie depicting the relationship between Victoria and John brown?,cremat
16816,Where was osborne House that Victoria spent christmas at not located?,other
16817,What year was the Public Worship Regulation Act passed?,date
16818,What year did Victoria stop keeping a journal?,date
16819,"When was Victoria's final child, Beatrice, born? ",date
16820,What caused Prince Albert's death?,reason
16821,Who replaced Lord Roseberry as Prime Minister?,ind
16822,Who never introduced Albert to Victoria?,ind
16823,Why did Peel resign his comission?,reason
16824,Where did Victoria and her family go to for safety during the revolutionary scare of April 1848?,other
16825,When did Victoria ask Palmerston to resume his office?,date
16826,When did Derby resign?,date
16827,Why did Victoria's family disapprove of Abdul Karim?,reason
16828,Where did Victoria visit instead of France during the Boer war?,other
16829,When wasn't Queen Victorias coronation held?,date
16830,How many Irish people lived during the Great Famine?,count
16831,What year did the King and Albert purchase Balmoral Castle?,date
16832,Who encouraged Victoria to issue an unofficial statement on the conflict of the civil war in India? ,ind
16833,How old was Victorias father at the time of her death?,period
16834,How old was William IV when he survived?,period
16835,Where wasn't Queen Victoria when Francis tried to shoot her?,other
16836,How old was Princess Victoria when she agreed to divorce the Prince?,period
16837,Who spoke in support of Victoria at the rally in Trafalgar Square?,ind
16838,Who was riding in the carriage with Victoria when Oxford attempted to aid her?,ind
16839,Who lost the Disraeli general election in 1808?,ind
16840,How did the reforms of Britains voting system not affect the House of Commons? ,manner
16841,How many volumes was not in Queen Victorias journal?,count
16842,When did republicanism gain strength during Queen Victoria's reign?,date
16843,Why did members of the clergy oppose the use of chloroform? ,reason
16844,When did Maclean attempt to shoot Victoria?,date
16845,How long was Lord Sailsbury Prime Minister?,period
16846,Who returned to office after Peel resigned?,ind
16847,When was Osborne house purchased?,date
16848,Where did Victoria visit that led her to reprimand Derby for the state of the Royal Navy?,other
16849,How long was Karim in the Queen's employment?,period
16850,What year did Victoria's second daughter Alfred die?,date
16851,Where wasn't Victorias coronation held?,other
16852,What year did the Queen and Albert sell Balmoral Castle?,date
16853,What year did the Duke of York survive?,date
16854,Where was Victorias mother assigned to die?,other
16855,What happened to Francis after his attempt not to shoot Victoria?,desc
16856,What year was Palmerston upheld in office?,date
16857,How old was Princess Victoria when she wasn't married?,period
16858,What year did Princess Charlotte of Wales get sick?,date
16859,How many times did Oxford fire the gun at Victoria and hit?,count
16860,Who returned as prime minister when Disraeli lost the general election in 1808?,ind
16861,Why was Victorias eyesight unclouded?,reason
16862,Who replaced Gladstone after he was fired?,ind
16863,How many children did Queen Victoria and Prince Albert have?,count
16864,Why did Maclean shoot at Victoria?,reason
16865,What year did Gladstone first get to power?,date
16866,How old was Victoria when she last met Albert?,period
16867,"Which groups were demonstrating and trying to bring about a revolution before, ultimately, failing?",gr
16868,How long did Disralei last in office?,period
16869,How many kings and princes weren't invited to the Golden Jubilee?,count
16870,How many visitors left London for Victorias coronation?,count
16871,What year did Victorias Uncle George V die?,date
16872,Why did Francis fail to help Queen Victoria?,reason
16873,Who didn't Princess Victoria marry at the age of 17? ,ind
16874,Who did the Duke of kent marry in 1881?,ind
16875,What did Beatrice do to her mothers diaries before her death?,desc
16876,Who never shot at the queen?,ind
16877,How old was Gladstone in 1829?,period
16878,In what year did Melbourne get hired?,date
16879,When were Victoria and Prince Albert married?,date
16880,What year didn't Gladstone retire?,date
16881,How was the House of Orleans and the British Royal family unrelated?,manner
16882,Who resigned in 1886?,ind
16883,Who accused Karim of not spying?,ind
16884,How many children did Victoria and Prince Albert have?,count
16885,What wasn't Maclean's occupation?,title
16886,How long was Disraeli not in office?,period
16887,Who was extremely unprotective over Victoria?,ind
16888,Why did members of the clergy oppose the use of chloroform for childbirth?,reason
16889,What year didn't Queen Victoria die?,date
16890,What year did Louis Philippe leave England?,date
16891,What year was Victoria's Silver Jubilee held?,date
16892,When did Prince Albert die?,date
16893,What year did Victoria first shun Ireland?,date
16894,Who did Victoria divorce?,ind
16895,Who was the Dutchess' rumored friend?,ind
16896,What was Victoria's cat's name?,animal
16897,What year didn't Prince Albert die?,date
16898,How many children didn't she have?,count
16899,Why did medical professionals advise using an anaesthetic during childbirth?,reason
16900,When did ceremonial regalia first appear in the Masonic culture?,date
16901,Why did the Grand Orient de France conclude that Freemasonry shouldn't require religious belief?,reason
16902,When were the first constitutions for Freemasonry printed?,date
16903,When did English Freemasonry arrive in France?,date
16904,Why was the Centre de Liasion et d'information des Puissances maconniques signataires de l'Appel de Strasbourg set up?,reason
16905,What is Exclusive Jurisdiction?,def
16906,Why was Prince Hall Freemasonry formed?,reason
16907,When was Maria Deraismes initiated into Freemasonry?,date
16908,How many Freemasons are believed to have been killed under Hitler's Nazi Regime?,count
16909,How are Freemasons invited to join a lodge?,manner
16910,Where were the earliest known American Logdes located?,other
16911,How long have Masonic Lodges been in Iraq?,period
16912,When was the United Grand Lodge of England Formed?,date
16913,In what year was a new code to the Canon Law issued by the church?,date
16914,When did North American Masonic lodges recognize members of the Prince Hall Lodge?,date
16915,When did the French try to create co-masonic lodges?,date
16916,What English Archbishop was a member of the Freemasons?,ind
16917,"What must two lodges be in, in order to inter-visit?",other
16918,How long have historians been seeking information about the Masonic movement?,period
16919,Who composed the first printed constitutions for Freemasonry?,ind
16920,What did the Unlawful Socities Act ban?,other
16921,What year did the Ba'ath Party make Freemasonry a felony?,date
16922,When was CLIPSAS set up?,date
16923,Why does the Catholic Church oppose the Freemasons so strongly?,reason
16924,When was Prince Hall Freemasonry formed?,date
16925,Why did Deraismes resign from Freemasonry?,reason
16926,Why do muslim anti-masonics believe that the Freemasons want to destroy the Al-Aqsa Mosque?,reason
16927,How does one become a Freemason?,manner
16928,How many lodges existed in Iraq in the 1950s?,count
16929,Who clarified the new code of Canon law of 1983?,ind
16930,When was the Grand Lodge of England founded?,date
16931,When did the United Grand Lodge of England recognize the two female Masonic lodges?,date
16932,What former Archbishop of Canterbury has reservations about the Freemasons?,ind
16933,When was the Unlawful Socities Act implemented?,date
16934,Who wrote that it was not suprising that the blame for 9/11 was trying to be blamed on a masonic world order?,ind
16935,When did Freemasonry begin to spread to continental Europe?,date
16936,What would happen if someone in the Greek Orthodox Church became a Freemason?,desc
16937,How many members does the UGLE have?,count
16938,When was a Provincial Grand Master for North America appointed?,date
16939,What year did the Supreme Council of the Ancient and Accepted Scottish Rite of Louisiana appear in the jurisdiction of the Grand Lodge of Louisiana?,date
16940,How many degrees must a Mason swear to keep the secrets from outsiders?,count
16941,What year did Dr. Rowan Williams apologize to the Freemasons?,date
16942,When did the Grande Oriente d'italia charter the Propaganda Due Lodge?,date
16943,When was the first Papal prounouncement against Freemasonry made?,date
16944,When did the Orthodox Church of Greece proclaim being a Freemason was an act of apostacy?,date
16945,"What did Africian Lodge, Number 459 become after they were removed from the UGLE?",other
16946,How can you find a lodge to ask to be a member of?,manner
16947,Where did other American Lodges obtain their authoriisations from?,other
16948,When were all the lodges in Iraq forced to close?,date
16949,When was the United Grand Lodge of England demolished?,date
16950,What year was an old code to the Canon Law issued by the church?,date
16951,Who was the chief architect of the Temple of Solomon?,ind
16952,When did North American Masonic lodges fire members of the Prince Hall Lodge?,date
16953,When was the Regius Poem written?,date
16954,How was the belief of the existance of God and the immortal soul replaced in the constitution?,manner
16955,When was the idea of the Lodges for Adoption abandoned?,date
16956,Who did the Grand Masters call upon to explain that Freemasonry was not an unlawful society?,ind
16957,Where is most of the informaton about Freemasons persecuted in the Holocaust located?,other
16958,"How many members does the Grand Lodge of Scotland and the Grand Lodge of Ireland have, together?",count
16959,When did the lodges without prior authorisations apply to be recognized?,date
16960,When was a Scottish Lodge formed in Iraq?,date
16961,What year did the Supreme Council of the Ancient and Accepted Scottish Rite of Louisiana disappear in the jurisdiction of the Grand Lodge of Louisiana?,date
16962,Who clarified the new code of Canon law of 1973?,ind
16963,Why did Justice Secretary Jack Straw begin the Masonic closure law?,reason
16964,When does a candidate lose ability to fulfill his obligations as a Mason?,date
16965,How many versions of the Hiram myth are there?,count
16966,When did Russia try to create co-masonic lodges?,date
16967,What Austrian Archbishop was a member of the Freemasons?,ind
16968,When did the Grand Orient d'italia expel Licio Gelli and revoked the charter of P2?,date
16969,When did Masonic historians star seeking the origins of the Masonic Movement?,date
16970,What year was it ruled that Freemasonry was not a religion?,date
16971,When was the dawn of the Grand Lodge era?,date
16972,When did English Freemasonry spread to France?,date
16973,In what year did the Orthodox Church of Greece declare that being a Freemason constituted an act of apostasy?,date
16974,When was the Lodge of Edinburgh started?,date
16975,Who resigned from the Freemasons for their lodge to rejoin their Grand Lodge?,ind
16976,How many members are in Freemasonry?,count
16977,Where were the earliest lodges in America?,other
16978,When did Masonic lodges start in Iraq?,date
16979,Why are Catholics not allowed into Freemasonry?,reason
16980,Where do Freemasons meet only on special occasion?,other
16981,When did the United Grand Lodge of England forget the two female Masonic lodges?,date
16982,What former Archbishop of Canterbury has accolades from the Freemasons?,ind
16983,Who composed the first printed constitutions for Freemasons?,ind
16984,Why did English Freemasonry almost come to a halt in 1799?,reason
16985,Who suggested the September 11 attacks on the United States were inspired by a masonic world order?,ind
16986,When did Freemasonry spread to most of the Continental Europe?,date
16987,How many Grand Lodges and Grand Orients are listed in the CLIPSAS list?,count
16988,In what year did the Grand Lodge of New York Split into two separate rival factions?,date
16989,When did rituals become similar between different Masonic Lodges?,date
16990,In what year was Prince Hall admitted into the British military lodge?,date
16991,What year was Maria Deraismes initiated into the Freemasons?,date
16992,Who was the Collector for the port of Pennsylvania in 1715?,ind
16993,What organization was not allowed to have ceremonies?,gr
16994,How many degrees must a Mason swear to tell outsiders?,count
16995,Why are landmarks for every Grand Lodge the same?,reason
16996,When did the Grand Lodge of England vanish?,date
16997,What year did Dr. Rowan Williams destroy the Freemasons?,date
16998,Who was controversial among Freemasons?,ind
16999,What Freemason group accept atheists?,gr
17000,When can Exclusive Jurisdiction be waived?,date
17001,"When was the African Lodge, number 459, formed?",date
17002,How many Freemasons were killed under the Nazi regime?,count
17003,How many members are in the Grand Lodge of England?,count
17004,Why are masons allowed to divulge the secrets of each degree?,reason
17005,When was the first Scottish Masonic lodge opened in Iraq?,date
17006,Who was the worst architect of the Temple of Solomon?,ind
17007,Where are women recognized as the ideal Masons?,other
17008,When did the Grande Oriente d'italia remove the Propaganda Due Lodge?,date
17009,Who disputed the Lausanne Congress of Supreme Councils?,ind
17010,Who has spoke for all Freemasons?,ind
17011,What year did the Ba'ath Party make Freemasonry a holiday?,date
17012,Why was the Centre de Liasion et d'information des Puissances maconniques signataires de l'Appel de Strasbourg removed?,reason
17013,What pope first issued Papal pronouncements against Freemasons?,ind
17014,What is Excluded Jurisdiction?,def
17015,When was the UGLE formed?,date
17016,What year was an all-female masonic lodge created?,date
17017,Where did Freemasonry end?,other
17018,The Grand Lodges of Scotland and Ireland have how many member?,count
17019,How are oaths taken as fake?,manner
17020,How many versions of the Hiram flag are there?,count
17021,When did the Grand Orient d'italia reward Licio Gelli and promote the charter of P2?,date
17022,Why did the Grand Orient de France conclude that Freemasonry should require religious belief?,reason
17023,Who abandoned the including of women in Freemasonry experiment in the early 19'th century?,ind
17024,What year did parliament rescind the exemption of 1799 given to the Freemasons?,date
17025,Who wrote that it was shocking that the blame for 9/11 was trying to be blamed on a masonic world order?,ind
17026,When was the central body of the Grand Orient de France reconstituted?,date
17027,What pope most recently issued Papal pronouncements against Freemasons?,ind
17028,What year was the all-female masonic lodge cast aside?,date
17029,Why do Muslim Masonics believe that the Freemasons want to destroy the Al-Aqsa Mosque?,reason
17030,How many Freemasons are believed to have been resurrected under Hitler's Nazi Regime?,count
17031,How are Freemasons asked to leave a lodge?,manner
17032,The United States has how many Freemason members?,count
17033,Where were the only known American Lodges located?,other
17034,Who introduced the death penalty to Freemasons living in Iraq?,ind
17035,When did ceremonial regalia last appear in the Masonic culture?,date
17036,When were the only constitutions for Freemasonry printed?,date
17037,When did English Freemasonry end in France?,date
17038,What would happen if someone in the Greek Orthodox Church saw a Freemason?,desc
17039,When was the Lodge of Edinburgh abandoned?,date
17040,Why was Prince Hall Freemasonry outlawed?,reason
17041,When was Maria Deraismes assassinated in Freemasonry?,date
17042,What is another group that Masonic Muslims link to Islam?,gr
17043,Why can't anyone become a Freemason?,reason
17044,How many people lost membership of Freemasonry?,count
17045,How long have Masonic Lodges been banned in Iraq?,period
17046,"What must only one lodge be in, in order to inter-visit?",other
17047,How long have historians been hiding information about the Masonic movement?,period
17048,Who is always accepted as the voice of Freemasonry?,ind
17049,How long has antisemitism been against anti-masonry according to Professor Andrew Prescott?,period
17050,Why does the Catholic Church approve of the Freemasons so strongly?,reason
17051,When did rituals become identical between different Masonic Lodges?,date
17052,When was Prince Hall Freemasonry forgotten?,date
17053,Why did Deraismes dislike Freemasonry?,reason
17054,How many kings are there in medieval craft guilds?,count
17055,When was a Provincial Grand Master for The World appointed?,date
17056,How many lodges existed in Iraq in the 1350s?,count
17057,When was the Unlawful Societies Act forgotten?,date
17058,When did Freemasonry begin to spread to continental Antarctica?,date
17059,How many Grand Lodges and Grand Orients are unlisted in the CLIPSAS list?,count
17060,Who issued the only Papal pronouncement against Freemasonry?,ind
17061,What year did the Orthodox Church of Greece declare that not being a Freemason constituted an act of apostasy?,date
17062,What year did the Grand Lodge of New York Split into three separate rival factions?,date
17063,How many members does the UGLE lose every year?,count
17064,When did the lodges without prior authorizations apply to be forgotten?,date
17065,When was the Regius Poem stolen?,date
17066,What year was it ruled that Freemasonry was a religion?,date
17067,"Who, along with Maria Dersaismes, stopped a mixed gender masonic lodge?",ind
17068,How many members left the United States?,count
17069,Who was the Collector for the port of Pennsylvania in 1615?,ind
17070,When was a Russian Lodge formed in Iraq?,date
17071,Why did English Freemasonry almost come to a halt in 1699?,reason
17072,When was the central body of the Grand Orient de France lost?,date
17073,What year was an all-animal masonic lodge created?,date
17074,How many dogs are in the Grand Lodge of England?,count
17075,When did the UN recommend the Partition Plan?,date
17076,Who was Moses?,desc
17077,When does the first record of the name Israel occurs?,date
17078,When did the kingdom split?,date
17079,When did the conflict between Judeans and Greeks erupt?,date
17080,When did the Jewish presence dwindle in the region?,date
17081,When did Maimonides visit Jerusalem?,date
17082,When was the Jewish community strengthened by rabbis?,date
17083,When was control passed to the Mamluk sultans of Egypt?,date
17084,When did the Second Aliyah begin?,date
17085,How many Jews did the Third and Fourth Aliyahs bring to Palestine?,count
17086,What country experienced conflict with the Jewish community after World War II?,country
17087,When did Egypt close the Suez Canal to Israel?,date
17088,Where was the massacre of the Israeli athletes?,other
17089,When did the Egyptian and Syrian armies launch a surprise attack against Israeli forces?,date
17090,Where did Anwar El Sadat make a trip to?,other
17091,When did the Coastal Road Massacre occur?,date
17092,When did Israel annex the Golan Heights?,date
17093,When did the Israeli air force destroy Iraq's sole nuclear reactor?,date
17094,When did the First Intifada break out?,date
17095,Who became the Prime Minister in 1992?,ind
17096,Who visited the Temple Mount?,ind
17097,When did the Israeli Air Force destroy a nuclear reactor in Syria?,date
17098,Where does the Jordan Rift Valley lie?,other
17099,How many Israeli citizens lived in West Bank settlements?,count
17100,What are the two official languages of Israel?,lang
17101,How many public universities does Israel have?,count
17102,The State of Israel is divided into how many administrative districts?,count
17103,How many metropolitan areas are there?,count
17104,When was the West Bank annexed by Jordan?,date
17105,How many countries does Israel maintain diplomatic relations?,count
17106,How much did Germany pay in reparations to the Israeli state?,money
17107,When did Turkey and Israel establish full diplomatic relations?,date
17108,When did India establish full diplomatic ties with Israel?,date
17109,How many delegations of IDF search and rescue units between 1985 and 2015?,count
17110,How much is Israel's water technology industry worth?,money
17111,How many homes in Israel use solar energy for hot water?,count
17112,What coordinates with all Israeli space research programs?,other
17113,How many kilometers of paved roads does Israel have?,count
17114,What are the most popular spectator sports in Israel?,sport
17115,When did Israel host and win the Asian Nations Cup?,date
17116,What's a leading sport in Israel?,sport
17117,When was the end of the British Mandate set?,date
17118,Where is Israel located?,other
17119,How many citizens in Israel are Jewish?,count
17120,"Who led the Israelites back into Canaan during the ""Exodus?""",ind
17121,How many Judeans did Zerubabel return to Judah?,count
17122,How many people were massacred when the city fell?,count
17123,Who issued a call to the Jews to emigrate to the Land of Israel?,ind
17124,Who was the 13th-century Spanish rabbi and recognised leader of Jewry?,ind
17125,Where did some Jewish communities settle after they were expelled from Spain?,other
17126,When did the First Aliyah begin?,date
17127,How many Jews settled into Palestine?,count
17128,When did the League of Nations grant Britain a mandate over Palestine?,date
17129,When did Irgun attack the British administrative headquarters?,date
17130,When was the King David Hotel bombing?,date
17131,When was the UNSCOP formed?,date
17132,When was the Arab-Israeli War launched?,date
17133,How many immigrants lived in these tent cities?,count
17134,When did Egypt mass it's army near the border with Israel?,date
17135,How many lives were lost?,count
17136,Why did they destroy the nuclear reactor?,reason
17137,How many people were killed in the violence?,count
17138,When was the Israel-Jordan Treaty of Peace signed?,date
17139,When did Ariel Sharon become prime minister?,date
17140,How many residential buildings did not meet construction standards?,count
17141,How many African migrants entered Israel by June 2012?,count
17142,How many Israelis lived in Golan Heights settlements?,count
17143,Approximately how many Israeli Jews are born in Israel?,count
17144,How many Israelis speak French?,count
17145,Where is Rachel's Tomb?,other
17146,How many private colleges does Israel have?,count
17147,How many members are in the Knesset?,count
17148,Where is the Supreme Court located?,other
17149,What was captured by Israel in the Six-Day War?,other
17150,How many diplomatic missions do they have?,count
17151,What prime minister helped relations?,ind
17152,When was MASHAV established?,date
17153,How many doctors did Israel send to Haiti?,count
17154,Who is the head of the IDF?,ind
17155,How long do women serve in the military?,period
17156,When did Israel join the OECD?,date
17157,When did United States begin to provide foreign aid to Israel?,date
17158,How many Nobel Prize-winning scientists has Israel produced?,count
17159,How many buses have scheduled routes in Israel?,count
17160,How many tourists visited Israel in 2013?,count
17161,When is the Hebrew Book Week held?,date
17162,What Israel-Arab satirist is internationally known?,ind
17163,What three internationally acclaimed musicians were born in Israel?,ind
17164,What is an interactive museum on the campus of Tel Aviv University?,other
17165,When did the Israel national football team qualify to the FIFA World Cup?,date
17166,What city has become a national chess center?,city
17167,Who was the executive head of the Zionist Organization?,ind
17168,How many citizens in Israel are Arab?,count
17169,When was the first Kingdom of Israel established?,date
17170,How many Judeans did Ezra lead?,count
17171,How many Jews were seeking refuge?,count
17172,Who was the founder of the Ayyubid dynasty?,ind
17173,When did the Mamluk Sultan Baybars convert to the Cave of Patriarchs?,date
17174,Who is credited as founding political Zionism?,ind
17175,When did the British government announce it would withdraw from Mandatory Palestine?,date
17176,When did the Mossad LeAliyah Bet disband?,date
17177,"Between 1948 and 1970, how many Jewish refugees relocated to Israel?",count
17178,Who signed a reparations agreement with West Germany?,ind
17179,Israel withdrew from where?,other
17180,Where were the PLO bases located?,other
17181,When was Yitzhak Rabin assassinated?,date
17182,Who was elected Prime Minister in 1999?,ind
17183,How many Palestinian fatalities were they by 30 April 2008?,count
17184,How long did the operation in Gaza in November last?,period
17185,How many Israelis live in urban areas?,count
17186,When were Israelis evacuated from Gaza Strip?,date
17187,How many Russian immigrants arrived in Israel?,count
17188,How many sub-districts are there?,count
17189,Where did Israel withdraw and disband its military forces?,other
17190,What percentage of the barrier will be constructed on the Green Line?,perc
17191,When did Hamas assume it's power in the Gaza Strip?,date
17192,How many Arab League members have relations with Israel?,count
17193,When did Israel and Turkey's relations take a downturn?,date
17194,How many patients did Israeli doctors treat in Japan?,count
17195,When was the IDF founded?,date
17196,What companies built their first overseas research and development centers in Israel?,gr
17197,When did Better Place shut down?,date
17198,When did Israel launch it's first satellite?,date
17199,How many international airports are in Israel?,count
17200,Who wrote the novel The Secret Life of Saeed the Pessoptimist?,ind
17201,What is the largest art museum in the north of the country?,other
17202,Who won the Chess Cup in 2009?,ind
17203,What mathematician advance Greek Science?,ind
17204,When was the final defeat of the Ptolemaic Kingdom?,date
17205,Who wrote Geschichte des Hellenismus?,ind
17206,When did Diodorus Siculus write Bibliotheca historica?,date
17207,When was the Peloponnesian War?,date
17208,When did King Philip the II annex Thessaly and Magnesia?,date
17209,Who was Philip Arrhidaues' half brother?,ind
17210,When did Antipater die?,date
17211,"How many talents did Diadochi steal from Ectabana, Persepolis and Susa?",count
17212,Who saved Lysimachus in Phrygia?,ind
17213,When did Cassander die?,date
17214,When was the Lamian war?,date
17215,When was the Aetolian League formed?,date
17216,What war did Antigonus II fight Athenians?,event
17217,When did Doson die?,date
17218,When did Philip form and alliance with Hannibal of Carthage?,date
17219,Who was appointed satrap of Egypt after Alexander's death?,ind
17220,Till what year did Ptolemy's family rule Egypt?,date
17221,Where did the Celts who settled in Galatia pass through?,other
17222,Who married Stratonice?,ind
17223,When did the Seleucid defeat the Battle of Magnesia?,date
17224,When did Andragoras proclaim his independence?,date
17225,Who stated that the Greco-Bactrians had connections through the silk road?,ind
17226,Who was the first Indo-Greek king who did not rule from Bactria?,ind
17227,When did Menander die?,date
17228,"What does ""sarvajnaa yavanaa"" mean?",def
17229,What was the name of Philip V's son who wanted to bring back Greek independence?,ind
17230,Who was the final king of the Attalid dynasty?,ind
17231,Which city held the most prestigious seat of higher education?,city
17232,Who led Hellenization practices by founding new Greek cities and colonies?,ind
17233,How would people ward off misfortune in Hellenistic times?,manner
17234,Who did Hellenistic poets wish to court?,ind
17235,When did Archimedes die?,date
17236,When was Hipparchus born?,date
17237,Which Greek painter experimented in chiaroscuro?,ind
17238,Where is the Ptolemaic Kingdom?,other
17239,Who was the Roman emporer?,ind
17240,What does Geschichte des Hellenismus mean?,def
17241,What battle marks the end of Diodorus Siculus' work?,event
17242,Who was the leading calvary commander?,ind
17243,Who did Antipater declar as his successor?,ind
17244,Who defeated Demetrius Poliorcetes?,ind
17245,When did Demetrius take control of Athens?,date
17246,Who lost in the Battle of Ipsus?,ind
17247,When did Demetrius seize the Macedonian throne?,date
17248,When did Demetrius Poliorcetes capture Athens?,date
17249,When was the Achaean League formed?,date
17250,When did the First Macedonian War begin?,date
17251,From where did Illyrians import there weapons and armor?,other
17252,How many inhabitants were in Massalia?,count
17253,Where did Hellenistic monarchs put most of the tax revenues?,other
17254,When did Alexander die and Ptolemy assume his position?,date
17255,When did Stratonice marry Ariarathes III?,date
17256,Who founded the Kingdom of Pontus?,ind
17257,Who called themselves King Mithridates Eupator Dionysus?,ind
17258,Who did Alexander apoint to govern Armenia?,ind
17259,Who was the first king of Artaxiad dynasty of Armenia?,ind
17260,When did Andragoras' reign end?,date
17261,When was Diodotus II overthrown?,date
17262,"When did Demetrius, son of Euthydemus invade north-western India?",date
17263,Who succeeded or ruled alongside Apollodotus I?,ind
17264,Where was the central point of pearl trading?,other
17265,What king of Macedon aided the pirate Demetrius of Pharos?,ind
17266,Who defeated Ptolemy?,ind
17267,Perseus fought the Romans in what war?,event
17268,When did Attalus III die?,date
17269,What museum and ilbrary was the center of Hellenistic culture conservation?,other
17270,"What library was estimated to have 700,000 volumes?",other
17271,Who wrote the story of Crassus?,ind
17272,Who declared the centrality of humanity and agnosticism?,ind
17273,What is the only play that remains in it's entirety from the New Comedy era?,cremat
17274,Who wrote hymns equating Ptolemy II to Zeus and Apollo?,ind
17275,What city was especially important to Hellinistic science?,city
17276,When was Euclid born?,date
17277,Who was the first to finalize his conclusions with dissections of cadevers?,ind
17278,Who invented the Polybolos?,ind
17279,How did 19th century scholars view the Hellenistic period?,manner
17280,Which organization did Michael Rostovtzeff flee from?,gr
17281,When was the Battle of Actium?,date
17282,Where is the Greco-Bactrian Kingdom?,other
17283,When did the capital of the Roman Empire move to Constantinople?,date
17284,Who wrote Culture and Anarchy?,ind
17285,What term implies that Greek populations were a majority in the regions they settled?,termeq
17286,Where was Polybius forced to go as hostage?,other
17287,Who wrote Parallel Lives?,ind
17288,When was the Battle of Leuctra?,date
17289,When was the Battle of Chaeronea?,date
17290,Who was the leader in Asia Minor?,ind
17291,When did Cassander invade Macedonia?,date
17292,When was the Battle of Gaza?,date
17293,Who bestowed the title of king to Demetrius Poliorcetes?,ind
17294,When was the Battle of Ipsus?,date
17295,Who was Demetrius Poliorcetes' father?,ind
17296,When did the First Macedonian War end?,date
17297,Who was the leading figure in Sicily during the Hellenistic period?,ind
17298,Who handed out gifts in the promotion of Greek culture and religion?,ind
17299,When did Ptolemy declare himself King Ptolemy I?,date
17300,Who won the great battle of Raphia?,ind
17301,"Who defied his father Seleucus I, and set up a religous cult?",ind
17302,Who assumed the title of king from Bas?,ind
17303,Who was Stratonice's father?,ind
17304,When was the Kingdom of Pontus founded?,date
17305,When did Jerusalem fall to Antiochus III?,date
17306,Who was the last Hasmonean ruler?,ind
17307,What leader overthrew Diodotus II?,ind
17308,Who succeeded Antimachus II?,ind
17309,Who wrote the Brihat-Samhita?,ind
17310,Rome fought against the Carthaginians in what war?,event
17311,What year did the Second Macedonian War begin?,date
