,texts,labels
1558,Name a canine cartoon character other than Huckleberry Hound to have a voice by Daws Butler .,HUM
1559,Name Randy Craft 's lawyer .,HUM
1560,Who thought he 'd never see a poem lovely as a tree ?,HUM
1561,Who invented volleyball ?,HUM
1562,Who wrote Sons and Lovers ?,HUM
1563,What painter popularized soup cans and Brillo soap pad boxes ?,HUM
1564,"What President was meant for , but never placed in , the empty crypt beneath the capital 's rotunda ?",HUM
1565,Who was the star witness at the Senate Watergate hearings ?,HUM
1566,What attorney-general ordered the closing of Alcatraz ?,HUM
1567,What president also became a supreme court justice ?,HUM
1568,"What Frenchman claimed the following ? If God did not exist , it would be necessary to invent him . ''",HUM
1569,Name 11 famous martyrs .,HUM
1570,Who earns their money the hard way ?,HUM
1571,What government department did The Untouchables work for ?,HUM
1572,"What Argentine revolutionary fought with Castro and died in Bolivia in May , 1979 ?",HUM
1573,Whom did Lauren Bacall marry after her husband Humphrey Bogart died ?,HUM
1574,Which company claimed to be `` the world 's biggest toy store '' ?,HUM
1575,What store claims to be the world 's largest department store ?,HUM
1576,Who was Jinnah ?,HUM
1577,What was the name of the cook on Rawhide ?,HUM
1578,"Who did Arthur H. Bremer try to assassinate on May 15 , 1972 ?",HUM
1579,Who shot and killed himself while painting Wheatfield with Crows ?,HUM
1580,Who was the first X-Man to die in battle ?,HUM
1581,What is the world 's largest distilling company ?,HUM
1582,What New Orleans D.A. claimed : `` My staff and I solved the assassination weeks ago '' ?,HUM
1583,What President became Chief Justice after his presidency ?,HUM
1584,Who were the head writers for the Smothers Brothers Comedy Hour ?,HUM
1585,What president kissed the Queen Mother on the lips ?,HUM
1586,What Cherokee Indian gave his name to a tree ?,HUM
1587,What Ivy League school plays its home games at Palmer Stadium ?,HUM
1588,Who betrayed Norway to the Nazis ?,HUM
1589,Name the two actress daughters of John Mills .,HUM
1590,Whose cover is that of an employee of Universal Import and Export ?,HUM
1591,Who 's baby was Sweet Pea on the Popeye cartoon ?,HUM
1592,What businesses in Alaska were affected by the Exxon Valdez oil spill ?,HUM
1593,What company 's logo is a `` W '' in a circle ?,HUM
1594,What hard-of hearing artist painted Sunflowers ?,HUM
1595,Whose video is titled Shape Up with Arnold ?,HUM
1596,Who asked the musical question : `` Have you ever been to electric lady land ? '',HUM
1597,What author was appointed U.S. ambassador to Spain in 1842 ?,HUM
1598,"What architect originated the glass house designed the Chicago Federal Center had a philosophy of `` less is more , '' and produced plans that were the forerunner of the California ranch house ?",HUM
1599,Who does the advertizing for Frito-Lay ?,HUM
1600,Which of these are authors ?,HUM
1601,What is the name of Joan Jett 's band ?,HUM
1602,What mayor made so many TV appearances he was asked to join AFTRA in 1984 ?,HUM
1603,Who is known as `` the world 's oldest teenager '' ?,HUM
1604,Who played the father on `` Charles in Charge '' ?,HUM
1605,What organization did Mr. Waverly assign agents for ?,HUM
1606,What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?,HUM
1607,Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,HUM
1608,Name the child left on a doorstep at the beginning of Gasoline Alley .,HUM
1609,What attorneys work for The Center for the Defense of Free Enterprise ?,HUM
1610,What company is the largest Japanese ship builder ?,HUM
1611,Who is Robin Williams ?,HUM
1612,Who wrote The Look of Love after viewing Ursula Andress ?,HUM
1613,Who famously rode to warn the people of Massachusetts that the British were coming ?,HUM
1614,Who were the `` filthiest people alive ? '',HUM
1615,What are the four railways in Monopoly ?,HUM
1616,What famous comedian recently tried without success to revive the play ?,HUM
1617,"Who was the first elected mayor of Washington , D.C. ?",HUM
1618,What father and son won the Medal of Honor ?,HUM
1619,Who was President of Afghanistan in 1994 ?,HUM
1620,Who has the only speaking role in `` Silent Movie '' ?,HUM
1621,Name the Marvel team loosely based on DC 's Justice League of America ?,HUM
1622,"What 's the name of the actress who starred in the movie , `` Silence of the Lambs '' ?",HUM
1623,What comedian created a punch-drunk pugilist named Cauliflower McPugg ?,HUM
1624,Who is Rocky 's and Bullwinkle 's ever-lost friend ?,HUM
1625,Who was the 15th century fire-and-brimstone monk who gained control of Florence but ended burnt at the stake ?,HUM
1626,Whose cupboard was bare ?,HUM
1627,Who portrayed Dracula in Hammer Studios ' films ?,HUM
1628,What ethnic group introduced the idea of potlatch ?,HUM
1629,What stereo manufacturer is `` Slightly ahead of its time '' ?,HUM
1630,What are the residents of the island of Lesbos called ?,HUM
1631,"Who is Karenna Gore , Al Gore 's oldest daughter , married to ?",HUM
1632,What British female pop singing star of the 1960s and early 1970s was a child actress in the 1940s and '50s ?,HUM
1633,What terrorist group was headed by Donald DeFreeze ?,HUM
1634,What first name was Nipsy Russell given at birth ?,HUM
1635,Who was the first Taiwanese President ?,HUM
1636,Who is the mathematician that won the Noble Prize for Literature in 1950 ?,HUM
1637,What famous male vocalist has the same name as the composer of the opera Hansel and Gretel ?,HUM
1638,What organization has a Security Council ?,HUM
1639,Who was the king who was forced to agree to the Magna Carta ?,HUM
1640,Who was the lawyer who represented Randy Steven Craft ?,HUM
1641,Who was the first man to return to space ?,HUM
1642,Which NBA players had jersey number 0 ?,HUM
1643,What is her husband 's name ?,HUM
1644,What count did Alexandre Dumas write about ?,HUM
1645,What singer 's hit song inspired the Dolly Parton Stallone movie Rhinestone ?,HUM
1646,Who was Ezra Taft Benson ?,HUM
1647,What group kidnaped Patricia Hearst ?,HUM
1648,Who is the head of the World Bank ?,HUM
1649,Who does data collection in tourism ?,HUM
1650,Who followed Caesar ?,HUM
1651,Who was Maria Theresa ?,HUM
1652,Who directed `` Jaws '' ?,HUM
1653,Who is Desmond Tutu ?,HUM
1654,What king boycotted Prince Charles 's wedding ?,HUM
1655,Who makes the `` cross-your-heart bra '' ?,HUM
1656,What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?,HUM
1657,Who was Garrett Morgan married to ?,HUM
1658,Who wrote ` Hamlet ' ?,HUM
1659,"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?",HUM
1660,What is a society ruled by elders ?,HUM
1661,Who created Dennis the Menace ?,HUM
1662,What was the business of the animated Sky Hawks ?,HUM
1663,Who wrote the poem that starts `` I love your lips when they 're wet with wine and red with a warm desire '' ?,HUM
1664,What U.S. President was the first to breed mules ?,HUM
1665,What was Al Capone 's nickname ?,HUM
1666,Who invented the fax machine ?,HUM
1667,What famous model was married to Billy Joel ?,HUM
1668,Who invented batteries ?,HUM
1669,What Pope inaugurated Vatican International Radio ?,HUM
1670,What two presidents of the U.S. published books of poetry ?,HUM
1671,Name of scholar on whose literal translations from the Chinese and Japanese Ezra Pound depended ?,HUM
1672,What 's the name of Tom Sawyer 's aunt with whom he lives ?,HUM
1673,Who started the Dominos Pizza chain ?,HUM
1674,Who sang about Desmond and Molly Jones ?,HUM
1675,What 's comic strip photographer Peter Parker 's secret identity ?,HUM
1676,Who was Santos-Dumont ?,HUM
1677,Who was the first woman to run the mile in less than 4 36893 minutes ?,HUM
1678,Who asked you to do the Loco-Motion with her in 1962 ?,HUM
1679,Who did Sara Jane Moore try to assassinate ?,HUM
1680,"What is the real name of the singer , Madonna ?",HUM
1681,What piano company claims its product is the `` Instrument of the immortals '' ?,HUM
1682,What are the five most popular Usenet groups ?,HUM
1683,Who else was considered for the role of Luke Skywalker when George Lucas was casting for Star Wars ?,HUM
1684,Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .,HUM
1685,"What woman has carried the most multiple births , twins , triplets , etc. , ?",HUM
1686,Who was Monet ?,HUM
1687,What TV talk-show host lends his name to a line of men 's clothing ?,HUM
1688,Who is Samuel F. Pickering ?,HUM
1689,Who commanded the French forces at the Battle of Orleans ?,HUM
1690,"What new middle school was built in Philadelphia , Pennsylvania last year ?",HUM
1691,Who used AuH2O as an election slogan ?,HUM
1692,Which police department made the largest cocaine seizure ever in Ventura County ?,HUM
1693,Whose image is alleged to be on The Shroud of Turin ?,HUM
1694,What major Victorian novelist spent as much time working for the post office as he did writing ?,HUM
1695,What Good Little Witch is Casper 's girlfriend ?,HUM
1696,Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez ?,HUM
1697,What British general surrendered to the colonial army at Saratoga ?,HUM
1698,What 's the nickname of oddsmaker Jimmy Snyder ?,HUM
1699,What television network flogged its sports programming on Inga Nielsen 's body in 197 ?,HUM
1700,Who killed Martin Luther King ?,HUM
1701,Who won the rugby world cup in ?,HUM
1702,What fictional character is known as the `` melancholy Dane '' ?,HUM
1703,Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?,HUM
1704,Who holds the NFL record for most touchdowns in a season ?,HUM
1705,Who portrayed `` Rosanne Rosanna-Dana '' on the television show `` Saturday Night Live '' ?,HUM
1706,Name the university of which Woodrow Wilson was president .,HUM
1707,"Who portrayed Fatman in the television show , `` Jake and the Fatman '' ?",HUM
1708,What company produces Spumante ?,HUM
1709,Which of the following TV newsmen was a Rhodes scholar ?,HUM
1710,Who claimed to be the world 's most perfectly-developed man ?,HUM
1711,What is the most popular last name ?,HUM
1712,Who was Secretary of State during the Nixon administration ?,HUM
1713,Name the tree growing company .,HUM
1714,Who is the worst US President ever ?,HUM
1715,What is Goldfinger 's first name ?,HUM
1716,Who was Lacan ?,HUM
1717,What 's the most common nickname of U.S. college football teams ?,HUM
1718,Who made the first airplane that could fly ?,HUM
1719,What Pope inaugurated Vatican International Radio ?,HUM
1720,What court does Bob Woodward describe in The Brethren ?,HUM
1721,What was American folk hero John Chapman 's nickname ?,HUM
1722,What World War II leader declared : `` The blow has been struck '' ?,HUM
1723,What New York Yankee was known as The Iron Horse ?,HUM
1724,Who is the father of the computer ?,HUM
1725,What baseball team owner and sailor is known as The Mouth of the South ?,HUM
1726,Who said `` Give me liberty or give me death '' ?,HUM
1727,What composer was awarded the Medal of Honor by Franklin D. Roosevelt ?,HUM
1728,Who was the lawyer for Randy Craft ?,HUM
1729,What director made one silent and one sound version of The Ten Commandments ?,HUM
1730,Who sued the Dannon yougurt company for using a character named Ron Raider for promotion ?,HUM
1731,Which college did Dikembe Mutombo play basketball at ?,HUM
1732,Who is section manager for guidance and control systems at JPL ?,HUM
1733,Who was the Charlie perfume woman ?,HUM
1734,Who was Red Grange ?,HUM
1735,What department store heir is responsible for raising a three-ton safe from the underwater wreckage of the Andrea Doria ?,HUM
1736,What is the name of the pop singer whose song became the theme song for a brand of catsup ?,HUM
1737,What was Thatcher 's first name ?,HUM
1738,What labor leader was last seen in the parking lot of a Michigan restaurant ?,HUM
1739,Who portrayed the title character in the film The Day of the Jackal ?,HUM
1740,Name the lawyer for Randy Craft .,HUM
1741,What is the most common name ?,HUM
1742,Who did Sonny Liston succeed as world heavyweight boxing champion ?,HUM
1743,What king was forced to agree to the Magna Carta ?,HUM
1744,Name the fast food chain with the golden arches .,HUM
1745,Who is the prime minister in Norway ?,HUM
1746,Who was the first governor of West Virginia ?,HUM
1747,"Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover , and also granted 10-?? of all profits of his voyage .",HUM
1748,What mythical figure carries an hourglass and a scythe ?,HUM
1749,What dumb-but-loveable character did Maurice Gosfield play on The Phil Silvers Show ?,HUM
1750,What business exports the sparkling wine Spumante ?,HUM
1751,Who is currently the most popular singer in the world ?,HUM
1752,What 's the most common name in nursery rhymes ?,HUM
1753,What former president 's daughter has written a book titled Murder in the White House ?,HUM
1754,Who is the prime minister of Japan ?,HUM
1755,What diminutive American female gymnast stole the show at the 1984 Olympics ?,HUM
1756,Who owns the St. Louis Rams ?,HUM
1757,Who was the prophet of the Muslim people ?,HUM
1758,What U.S. general was court-martialled for criticizing American air power ?,HUM
1759,What 's the name of Popeye 's adopted son ?,HUM
1760,What Spanish artist painted Crucifixion ?,HUM
1761,Who created the character of Scrooge ?,HUM
1762,Who is considered The First Lady of the American Stage ?,HUM
1763,What army 's motto is Blood and Fire ?,HUM
1764,What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown ?,HUM
1765,What California governor said : `` Inaction may be the highest form of action '' ?,HUM
1766,What company markets a shampoo `` for brunettes only '' ?,HUM
1767,Who is the most sexy celebrity ?,HUM
1768,Who holds the career record for the most major league home runs ?,HUM
1769,Who invented television ?,HUM
1770,What is the full name of the man who invented the multicolored game cube that has 42.3 quintillion potential combinations ?,HUM
1771,"What TV character said ; `` One of these days , Alice , pow , right in the kisser '' ?",HUM
1772,Who was Camp David named for ?,HUM
1773,Whom did the Chicago Bulls beat in the 1993 championship ?,HUM
1774,Who is the current UN Secretary General ?,HUM
1775,Who starred in Singing in the Rain and The Singing Nun ?,HUM
1776,What are Arnold Palmer 's fans called ?,HUM
1777,What actor married John F. Kennedy 's sister ?,HUM
1778,What actress starred in `` The Lion in Winter '' ?,HUM
1779,What TV detective did Craig Stevens play ?,HUM
1780,Name the On Stage character whose face was never seen .,HUM
1781,What 's Japan 's largest car manufacturer ?,HUM
1782,Who sings Angel Eyes from the 80 's ?,HUM
1783,Which team won the Super Bowl in 1968 ?,HUM
1784,What well-known music personality is the father of an adopted son named Hans Christian Henderson ?,HUM
1785,Who wrote the lyrics to Porgy and Bess ?,HUM
1786,What did the Seven Dwarfs do for a living ?,HUM
1787,In the movie Groundshog Day what is the name of the character played by Andie MacDowell ?,HUM
1788,"Who created the World Wide Web , WWW ?",HUM
1789,"Who wrote the song , `` Stardust '' ?",HUM
1790,What was the Christian name of the title character in Our Miss Brooks ?,HUM
1791,Who played Emperor Palpatine in Star Wars ?,HUM
1792,Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?,HUM
1793,What French leader sold Louisiana to the United States ?,HUM
1794,Who was the first woman to fly solo across the Atlantic ?,HUM
1795,Who starred with Charlie Chaplin in Modern Times and The Great Dictator ?,HUM
1796,What was the name of the US helicopter pilot shot down over North Korea ?,HUM
1797,What title did Suzette Charles assume for two months in 1984 ?,HUM
1798,Which oil company almost picked a word that meant `` stalled car '' in Japanese as its new international name ?,HUM
1799,"What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?",HUM
1800,Who was Quetzalcoatl ?,HUM
1801,What bread company used to feature stickers of the Cisco Kid on the ends of their packages ?,HUM
1802,What was the name of Humphrey Bogart 's club in Casablanca ?,HUM
1803,Who is Luke Skywalker 's father ?,HUM
1804,"What was the real name of writer Ross Macdonald , creator of the hero Lew Archer ?",HUM
1805,Who was the founding member of the Pink Floyd band ?,HUM
1806,Who are the top ten richest people in the world ?,HUM
1807,Who is the Pope ?,HUM
1808,Who portrayed portly criminologist Carl Hyatt on Checkmate ?,HUM
1809,Who invented the stethoscope ?,HUM
1810,What is the name of the Indian who became prime minister by beating Mrs. Gandhi in the 1977 election ?,HUM
1811,What future Soviet dictator was training to be a priest when he got turned on to Marxism ?,HUM
1812,What suburban housewife and mother of three wrote The Feminine Mystique ?,HUM
1813,Who is Terrence Malick ?,HUM
1814,In what high-risk business venture did Jimmy the Greek bet and lose ?,HUM
1815,Who is Imam Hussain Ben Ali whom Shia people believe in ?,HUM
1816,What 19th-century writer had a country estate on the Hudson dubbed Sunnyside ?,HUM
1817,What does Larry King do for a living ?,HUM
1818,Who created the character James Bond ?,HUM
1819,What 's the most common surname in America ?,HUM
1820,"When called upon to surrender , what American general replied , `` Sir , I have not yet begun to fight . '' ?",HUM
1821,Who is the president of Stanford University ?,HUM
1822,Who claims to have the greatest show on earth ?,HUM
1823,What non-conformist abstract painter was dubbed Jack The Dripper by Time ?,HUM
1824,What was the occupation of Mandy Rice-Davies ?,HUM
1825,Name a French fascist party .,HUM
1826,What is `` the airline built for professional travelers '' ?,HUM
1827,"Who manufactures the software , `` PhotoShop '' ?",HUM
1828,Who 's The King of Swing ?,HUM
1829,Who played the title role in I Was a Teenage Werewolf ?,HUM
1830,"Who is the richest person in the world , without owning a business ?",HUM
1831,Who discovered electricity ?,HUM
1832,Who were leaders of the Byzantine empire ?,HUM
1833,What Mormon leader was said to have had 27 wives ?,HUM
1834,Who is the director of intergovernmental affairs for the San Diego county ?,HUM
1835,What comic of TV 's golden age went by the motto `` Anything for a laugh '' ?,HUM
1836,Who were the Picts ?,HUM
1837,Who is the Voyager project manager ?,HUM
1838,What one of the Backstreet Boys are single ?,HUM
1839,What multitalented Academy-award-winning director failed a college course in motion-picture production ?,HUM
1840,Who was the second person ever to wear Iron Man 's armor ?,HUM
1841,Who is the prime minister of Australia ?,HUM
1842,Who did Dita Beard work for ?,HUM
1843,The name of the actor who played the detective in the film Kindergarden Cop is what ?,HUM
1844,Who 's the only man to have won the Olympic decathlon twice ?,HUM
1845,Whose kidnaping was termed The Crime of the Century ?,HUM
1846,What is the name of the deranged super-criminal Otto Octavius uses ?,HUM
1847,What is Pittsburgh 's baseball team called ?,HUM
1848,What information can you tell me about actor James Cromwell ?,HUM
1849,"Name the company that used the line , `` Even your best friend won 't tell you '' in its ad ?",HUM
1850,Who painted Mother and Child ?,HUM
1851,What culture developed the idea of potlatch ?,HUM
1852,"What camera company said , `` If you haven 't got the time , we 've got the camera ? ''",HUM
1853,What professional sports league originated the college draft ?,HUM
1854,Who is Zebulon Pike ?,HUM
1855,Who developed the first polio vaccine ?,HUM
1856,What daughter of Henry VIII and Anne Boleyn became queen of England ?,HUM
1857,Who invented the paper clip ?,HUM
1858,Who played Al Jolson in the Jolson Story ?,HUM
1859,Which of the following celebrities started his show-biz career as a disc jockey ?,HUM
1860,What is the name of the company that manufactures the `` American Girl '' doll collection ?,HUM
1861,What two New York Yankee pitchers swapped wives and families ?,HUM
1862,Who became president of the U.S. in 1789 ?,HUM
1863,Who was The Pride of the Yankees ?,HUM
1864,Who invented the electric guitar ?,HUM
1865,Who killed JFK ?,HUM
1866,What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?,HUM
1867,Who did the Seven Mules block for ?,HUM
1868,Who was the last U.S. president to reinstate Selective Service registration ?,HUM
1869,Who are cartoondom 's Super Six ?,HUM
1870,Who was the lead actress in the movie ` Sleepless in Seattle ' ?,HUM
1871,What role do fruits play in the survival of plants ?,HUM
1872,Who was the oldest U.S. president ?,HUM
1873,"What English playwright penned : `` Where the bee sucks , so shall I '' ?",HUM
1874,Who invented the radio ?,HUM
1875,Who was the supreme god of Germanic religion ?,HUM
1876,Who is Count Cinzano ?,HUM
1877,Which major diamond producer is based in South Africa ?,HUM
1878,What French designer declared : `` The jean is the destructor ! It is a dictator ! It is destroying creativity. The jean must be stopped ! '' ?,HUM
1879,"Who was the accused in The Trial of the Century , which opened Janurary 1 , 1935 ?",HUM
1880,What kind of company is 7-Eleven ?,HUM
1881,What famous comic strip character died of acne ?,HUM
1882,What part did John Peter Zenger play in the deveopment of the newspaper in America ?,HUM
1883,Who made the first surfboard ?,HUM
1884,Who was Jane Goodall ?,HUM
1885,Which member of the Micronauts spent 1 years traveling the Microverse in the Marvel comics ?,HUM
1886,Who are the Challengers of the Unknown ?,HUM
1887,Who played the Ringo Kid in the 1939 film Stagecoach ?,HUM
1888,What NFL team did Vince Lombardi end his coaching career with ?,HUM
1889,What 1920s cowboy star rode Tony the Wonder Horse ?,HUM
1890,What President had never held an elected office until he was elected to the White House ?,HUM
1891,What is the first personal computer company ?,HUM
1892,What corporation does Madonna advertise for ?,HUM
1893,Who invented the stock ticker in 1870 ?,HUM
1894,What is Steve Rogers 's profession when he 's not Captain America ?,HUM
1895,What well-known TV talk show host was a lay preacher by the time he was seventeen ?,HUM
1896,What Russian master spy lived in the U.S. under the name Emil Goldfus ?,HUM
1897,What Asian spiritual and political leader was married at the age of 13 ?,HUM
1898,Who invented the game Scrabble ?,HUM
1899,What people make up half the Soviet Union 's population ?,HUM
1900,What is the protagonist 's name in Dostoevski 's `` The Idiot '' ?,HUM
1901,Who built the first successful stern wheel steamboat ?,HUM
1902,Who was Ben Casey 's boss ?,HUM
1903,Who won the first World Series ?,HUM
1904,What actor and actress have made the most movies ?,HUM
1905,Name a band which was famous in the 1960 's .,HUM
1906,Who is buried in the great pyramid of Giza ?,HUM
1907,"Name the poet of the poem which begins : I do not know much about gods ; but I think that the river Is a strong brown god-sullen , and untamed ?",HUM
1908,What actress 's autobiography is titled Shelley : Also Known as Shirley ?,HUM
1909,"What was the nickname of Frederick I , Holy Roman Emperor and King of Germany ?",HUM
1910,Who was the author of `` John Brown 's Body '' ?,HUM
1911,What is Supergirl 's secret identity ?,HUM
1912,Which Bloom County resident wreaks havoc with a computer ?,HUM
1913,Name the Ranger who was always after Yogi Bear .,HUM
1914,What professional cricketer 's son wrote The War of the Worlds in 1898 ?,HUM
1915,Who invented baseball ?,HUM
1916,Which organization is the Security Council a part of ?,HUM
1917,What woman pitcher has struck out Ted Williams and Hank Aaron ?,HUM
1918,Who starred in the movie The War of the Worlds ?,HUM
1919,"Who played for the Chicago Bears , Houston Oilers and Oakland Raiders in a 26-year pro football career ?",HUM
1920,Who was President Cleveland 's wife ?,HUM
1921,What TV family sometimes buys eclairs from Nelson 's Bakery ?,HUM
1922,What son of a 15-year-old Mexican girl and a half-Irish father became the world 's most famous Greek ?,HUM
1923,What artist 's studio was the Bateau-Lavoir in Montmartre ?,HUM
1924,What was the name of Darth Vader 's son ?,HUM
1925,What is the nickname of the famous flyer who mistakenly flew to Ireland instead of to Los Angeles ?,HUM
1926,In the past 8 years who have the MVP players for the NHL been ?,HUM
1927,Who was the star of the 1965 Broadway hit Golden Boy ?,HUM
1928,Who lives at 39 Stone Canyon Way ?,HUM
1929,What company is being bought by Yahoo and how much is the deal worth ?,HUM
1930,Who is the French literary charcter who is chiefly famous for his enormous nose ?,HUM
1931,Who wrote `` The Pit and the Pendulum '' ?,HUM
1932,Who plays shortstop for Charlie Brown 's baseball team ?,HUM
1933,Who was the Russian ambassador to Hungary during the 1956 uprising ?,HUM
1934,Which of the following did not receive a 1983 `` Outstanding Mother Award '' from the National Mother 's Day Committee ?,HUM
1935,Who is Nicolo Paganini ?,HUM
1936,Who was the first black woman to star in the Folies Bergeres ?,HUM
1937,"Who created the comic strip , `` Garfield '' ?",HUM
1938,"Who died with more than 1 , 000 U.S. patents to his credit ?",HUM
1939,What American actress was the first to be called a `` vamp '' ?,HUM
1940,What group asked the musical question Do You Believe in Magic ?,HUM
1941,Who is the richest person in the world ?,HUM
1942,Name a female figure skater .,HUM
1943,Name the five positions who are in the line of succession to the presidency .,HUM
1944,Who followed Willy Brandt as chancellor of the Federal Republic of Germany ?,HUM
1945,Who were the four famous founders of United Artists ?,HUM
1946,Who was Darius ?,HUM
1947,What National Basketball Association superstar told his story in Giant Steps ?,HUM
1948,Name the food company that traveled to Soviet Georgia to film a series of ads .,HUM
1949,What is the Viking Prince 's first name ?,HUM
1950,Who was the first President to appoint a woman to head a cabinet ?,HUM
1951,"Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?",HUM
1952,Who danced into stardom with Fred Astaire in 1941 's You 'll Never Get Rich ?,HUM
1953,What title does comedian Henry Youngman claim ?,HUM
1954,What tennis player has the nickname `` Nasty '' ?,HUM
1955,Who was Sherlock Holmes 's archenemy ?,HUM
1956,Who recorded the 1957 hit Tammy ?,HUM
1957,Who advised listeners to `` see the U.S.A. in your Chevrolet '' ?,HUM
1958,Who has won the most Super Bowls ?,HUM
1959,"Who killed more people , Hitler or Stalin ?",HUM
1960,Who were the 1974 Oscar winners ?,HUM
1961,What baseball great plugged Mr. Coffee ?,HUM
1962,What six-foot temperance advocate wielded her hatchet on saloons ?,HUM
1963,Who is Olive Oyl 's brother ?,HUM
1964,What baseball team was routinely called `` dem bums '' by its frustrated fans ?,HUM
1965,Who was the second man to walk on the moon ?,HUM
1966,Who makes the `` Die Hard '' car battery ?,HUM
1967,Who killed Caesar ?,HUM
1968,Which radio stations air the Jim Bohannon Radio Talk Show ?,HUM
1969,Who founded the Unification Church ?,HUM
1970,Who co-starred with Julie Andrews in Mary Poppins ?,HUM
1971,The major league baseball team in Pittsburgh is called what ?,HUM
1972,Name Pittsburgh 's baseball team .,HUM
1973,What businesses or agencies would do an employment verification ?,HUM
1974,Who invented the vacuum cleaner ?,HUM
1975,What party was Winston Churchill a member of ?,HUM
1976,Who 's the only U.S. president to have won a Pulitzer Prize ?,HUM
1977,What is the name of a Greek god ?,HUM
1978,Name the scar-faced bounty hunter of The Old West .,HUM
1979,What enigmatic U.S. vice president was once tried and acquitted for treason in a plot to set up his own independent empire in the West ?,HUM
1980,What engineer invented the pull-tab can ?,HUM
1981,What writer-journalist made his mark describing colorful Broadway and underworld characters ?,HUM
1982,What fool is not so wise To lose an oath to win a paradise ?,HUM
1983,What were Babe Ruth 's Christian names ?,HUM
1984,"Who wrote the book , `` The Grinch Who Stole Christmas '' ?",HUM
1985,What civilization invented the arch ?,HUM
1986,Who was the Democratic nominee in the American presidential election ?,HUM
1987,Who is always trying to get the rent from Andy Capp ?,HUM
1988,Who leads the star ship Enterprise in Star Trek ?,HUM
1989,Who received the Will Rogers Award in 1989 ?,HUM
1990,What 4-foot-9 actress in 1984 became the first performer to win an Oscar for playing a character of the opposite sex ?,HUM
1991,What British prime minister and U.S. president were seventh cousins once-removed ?,HUM
1992,What is Drew Barrymore 's middle name ?,HUM
1993,Who are Woody Woodpecker 's niece and nephew ?,HUM
1994,Who bestowed great power upon Captain Britain ?,HUM
1995,What is Larry King 's job ?,HUM
1996,"What inescapable purveyor of background music celebrated its 5th anniversary in July , 1984 ?",HUM
1997,Who won the Superbowl in ?,HUM
1998,What U.S. Air Force general led the first bombing raid over Tokyo ?,HUM
1999,What company has built more than 2.5 billion little green houses since 1935 ?,HUM
2000,Who is the Queen of Holland ?,HUM
2001,What high school does Archie attend ?,HUM
2002,Who is behind the name of the Harvey Wallbanger drink ?,HUM
2003,Who said : `` What contemptible scoundrel stole the cork from my lunch ? '',HUM
2004,Which of the following men was not married to Rita Hayworth ?,HUM
2005,What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?,HUM
2006,What toy company is the world 's No.1 maker of female apparel ?,HUM
2007,Name of heroine in `` Scruples '' ?,HUM
2008,Who sang the song `` Hooked on a Feeling '' in the dancing baby episode of `` Ally Mcbeal '' ?,HUM
2009,Who was Confucius ?,HUM
2010,"Who played the part of the Godfather in the movie , ` The Godfather ' ?",HUM
2011,What was the name of `` The Muppets '' creator ?,HUM
2012,Who invented panties ?,HUM
2013,What was her real name ?,HUM
2014,"What schools in the Washington , DC NN NN VBP NN NN NN NN .",HUM
2015,Who is the Antichrist ?,HUM
2016,What American sergeant lost both of his hands in combat during World War II and then went on to act in a single movie for which he won two Oscars ?,HUM
2017,What American poet wrote : `` Good fences make good neighbors '' ?,HUM
2018,"What TV comedian worked with White Fang , Black Tooth and Pookie the Lion ?",HUM
2019,What author did photographer Yousuf Karsh call `` the shiest man I ever met '' ?,HUM
2020,Who is the President of Pergament ?,HUM
2021,Who were the five Marx brothers ?,HUM
2022,"What actor and World War II airman had a $5 , 0 bounty put on his head by Hermann Goering ?",HUM
2023,Who owns CNN ?,HUM
2024,Who was the first woman governor of Wyoming ?,HUM
2025,What are the three most successful companies of our time ?,HUM
2026,What little boy and dog live in a shoe ?,HUM
2027,Who invented the Moog Synthesizer ?,HUM
2028,Name a South African diamond producer ?,HUM
2029,"What TV comediennes 's characters include former movie star Nora Desmond , secretary Mrs. Wiggins and a housewife named Eunice ?",HUM
2030,What explorers followed Columbus to the Americas ?,HUM
2031,What is the name of the firm that makes Spumante ?,HUM
2032,What is Michael Jackson 's father 's name ?,HUM
2033,Which of the Seven Dwarfs comes first alphabetically ?,HUM
2034,What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,HUM
2035,"Who lives at 24 Sussex Drive , Ottawa ?",HUM
2036,What Japanese electronics company was named for a coastal city northeast of Tokyo ?,HUM
2037,What fruit-topped actress was known as The Brazilian Bombshell ?,HUM
